//0
//File updated on 09/11/2018 21:52
//WMO ID: 5904397
//Univ. of Washington ID: 9125
//MBARI ID: 9125SOOCN
//No missing float profiles
//Missing Float position interpolated for station(s): 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 
//Latitude quality flag = 4 for interpolated float positions
//Missing Float data detected for raw data station(s): 87 
//
//SPECIAL NOTICE:
//pH data for this float is bad beyond cycle 36.
//
//FLOAT VARIABLES:
//Variable	Sensor	Serial number	Comment
//Pressure[dbar]	Sbe41cp	5387	
//Temperature[°C]	Sbe41cp	5387	
//Salinity[pss]	Sbe41cp	5387	
//Sigma_theta[kg/m^3]			Potential density at the sea surface
//Depth[m]			Depth calculated from pressure and latitude
//Oxygen[µmol/kg]	Aanderaa 4330	1463	
//OxygenSat[%]			Calculation assumes atmospheric pressure= 1013.25 mbar
//Nitrate[µmol/kg]	ISUS	Lamp#L1.C01.6702 Spec#065 APEX Equitech probe 20130905RR10.04 MBARI ARGO float#0105	
//Chl_a[mg/m^3]	FLBBAP2	3309	
//b_bp700[1/m]	FLBBAP2	3309	
//pHinsitu[Total]	Durafet	0050	
//
//Missing data value = -1e10
//Data quality flags: 0=Good, 4=Questionable, 8=Bad, 1=Missing or not inspected 
//Note: all timestamps are in GMT. 
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	QF	Pressure[dbar]	QF	Temperature[°C]	QF	Salinity[pss]	QF	Sigma_theta[kg/m^3]	QF	Depth[m]	QF	Oxygen[µmol/kg]	QF	OxygenSat[%]	QF	Nitrate[µmol/kg]	QF	Chl_a[mg/m^3]	QF	b_bp700[1/m]	QF	pHinsitu[Total]	QF
5904397	9	C	04/15/2015	02:36	359.266	-60.348	0	20.95	0	-0.6228	0	34.0504	0	27.369	0	20.751	0	286.41	4	80.4	4	24.02	4	0.6624	4	0.001112	4	7.8114	4
5904397	9	C	04/15/2015	02:36	359.266	-60.348	0	16.02	0	-0.6238	0	34.0503	0	27.369	0	15.868	0	286.47	4	80.4	4	24.15	4	0.6480	4	0.000970	4	7.8058	4
5904397	9	C	04/15/2015	02:36	359.266	-60.348	0	9.10	0	-0.6236	0	34.0504	0	27.369	0	9.014	0	286.60	4	80.4	4	24.05	4	0.6336	4	0.000926	4	7.8022	4
5904397	9	C	04/15/2015	02:36	359.266	-60.348	0	4.23	0	-0.6243	0	34.0505	0	27.369	0	4.190	0	286.72	4	80.5	4	24.22	4	0.6408	4	0.001308	4	7.7980	4
5904397	9	C	04/15/2015	02:36	359.266	-60.348	0																						
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	1599.12	0	-0.0370	0	34.6612	0	27.839	0	1577.955	0	184.77	4	52.9	4	31.17	4	0.0216	4	0.000206	4	7.6665	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	1500.01	0	-0.0089	0	34.6630	0	27.838	0	1480.503	0	183.40	4	52.6	4	31.15	4	0.0144	4	0.000173	4	7.6682	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	1399.31	0	0.0253	0	34.6640	0	27.837	0	1381.442	0	181.66	4	52.1	4	31.35	4	0.0144	4	0.000195	4	7.6698	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	1298.61	0	0.0602	0	34.6659	0	27.837	0	1282.334	0	179.84	4	51.6	4	31.40	4	0.0216	4	0.000239	4	7.6712	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	1199.25	0	0.0993	0	34.6676	0	27.836	0	1184.499	0	177.76	4	51.1	4	31.55	4	0.0216	4	0.000916	4	7.6717	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	1099.20	0	0.1380	0	34.6693	0	27.835	0	1085.938	0	175.58	4	50.5	4	31.67	4	0.0288	4	0.000217	4	7.6724	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	999.09	0	0.1825	0	34.6711	0	27.833	0	987.271	0	173.14	4	49.9	4	31.69	4	0.0144	4	0.000250	4	7.6720	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	950.76	0	0.2034	0	34.6727	0	27.833	0	939.621	0	171.85	4	49.5	4	31.83	4	0.0216	4	0.000370	4	7.6684	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	901.38	0	0.2246	0	34.6735	0	27.833	0	890.925	0	170.28	4	49.1	4	31.79	4	0.0288	4	0.000250	4	7.6667	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	851.26	0	0.2475	0	34.6743	0	27.832	0	841.487	0	169.39	4	48.9	4	31.82	4	0.0288	4	0.000446	4	7.6686	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	801.46	0	0.2726	0	34.6754	0	27.831	0	792.353	0	167.85	4	48.5	4	31.98	4	0.0216	4	0.000283	4	7.6670	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	751.62	0	0.2871	0	34.6765	0	27.831	0	743.168	0	166.64	4	48.1	4	32.00	4	0.0144	4	0.000294	4	7.6654	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	701.49	0	0.3130	0	34.6775	0	27.830	0	693.685	0	166.04	4	48.0	4	32.06	4	0.0216	4	0.000272	4	7.6675	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	651.39	0	0.3342	0	34.6782	0	27.830	0	644.220	0	165.27	4	47.8	4	31.95	4	0.0216	4	0.000261	4	7.6677	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	600.85	0	0.3582	0	34.6789	0	27.829	0	594.308	0	164.26	4	47.5	4	32.13	4	0.0144	4	0.000272	4	7.6681	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	551.20	0	0.3839	0	34.6796	0	27.828	0	545.264	0	163.26	4	47.3	4	32.16	4	0.0216	4	0.000316	4	7.6672	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	501.17	0	0.4105	0	34.6806	0	27.827	0	495.832	0	162.55	4	47.1	4	32.02	4	0.0288	4	0.000392	4	7.6667	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	451.21	0	0.4297	0	34.6811	0	27.826	0	446.458	0	161.62	4	46.9	4	32.09	4	0.0144	4	0.000349	4	7.6664	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	401.20	0	0.4515	0	34.6813	0	27.825	0	397.022	0	161.02	4	46.7	4	32.19	4	0.0000	4	0.000370	4	7.6670	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	381.65	0	0.4646	0	34.6812	0	27.824	0	377.694	0	160.95	4	46.7	4	32.24	4	0.0000	4	0.000327	4	7.6666	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	361.17	0	0.4721	0	34.6811	0	27.823	0	357.444	0	160.24	4	46.5	4	32.19	4	0.0072	4	0.000294	4	7.6659	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	351.42	0	0.4815	0	34.6814	0	27.823	0	347.803	0	160.00	4	46.5	4	32.31	4	0.0144	4	0.000403	4	7.6646	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	341.19	0	0.4836	0	34.6813	0	27.823	0	337.686	0	159.62	4	46.3	4	32.25	4	0.0072	4	0.000316	4	7.6630	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	331.47	0	0.4937	0	34.6807	0	27.822	0	328.074	0	159.23	4	46.2	4	32.32	4	0.0144	4	0.000327	4	7.6620	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	318.91	0	0.4998	0	34.6811	0	27.821	0	315.652	0	158.82	4	46.1	4	32.33	4	0.0216	4	0.000392	4	7.6633	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	309.63	0	0.5087	0	34.6813	0	27.821	0	306.474	0	158.92	4	46.2	4	32.25	4	0.0216	4	0.000360	4	7.6650	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	300.69	0	0.5183	0	34.6811	0	27.820	0	297.631	0	159.13	4	46.2	4	32.24	4	0.0216	4	0.000469	4	7.6652	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	291.45	0	0.5235	0	34.6814	0	27.820	0	288.492	0	159.20	4	46.3	4	32.33	4	0.0288	4	0.000425	4	7.6659	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	281.41	0	0.5300	0	34.6813	0	27.820	0	278.560	0	159.20	4	46.3	4	32.20	4	0.0144	4	0.000403	4	7.6671	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	270.72	0	0.5361	0	34.6812	0	27.819	0	267.985	0	159.31	4	46.3	4	32.17	4	0.0144	4	0.000425	4	7.6661	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	261.31	0	0.5443	0	34.6815	0	27.819	0	258.676	0	159.23	4	46.3	4	32.21	4	0.0288	4	0.000425	4	7.6673	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	251.51	0	0.5525	0	34.6814	0	27.818	0	248.981	0	159.16	4	46.3	4	32.10	4	0.0144	4	0.000447	4	7.6669	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	241.30	0	0.5600	0	34.6813	0	27.818	0	238.880	0	159.23	4	46.3	4	32.22	4	0.0216	4	0.000556	4	7.6679	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	231.10	0	0.5722	0	34.6813	0	27.817	0	228.788	0	159.28	4	46.4	4	31.99	4	0.0216	4	0.000469	4	7.6678	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	221.09	0	0.5794	0	34.6813	0	27.817	0	218.883	0	159.37	4	46.4	4	32.07	4	0.0216	4	0.000480	4	7.6686	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	211.67	0	0.5923	0	34.6807	0	27.815	0	209.562	0	159.25	4	46.4	4	32.20	4	0.0144	4	0.000403	4	7.6686	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	199.56	0	0.5994	0	34.6795	0	27.814	0	197.578	0	159.05	4	46.3	4	32.20	4	0.0216	4	0.000436	4	7.6672	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	191.66	0	0.6058	0	34.6788	0	27.813	0	189.760	0	158.79	4	46.2	4	32.25	4	0.0288	4	0.000414	4	7.6678	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	181.51	0	0.6196	0	34.6785	0	27.812	0	179.715	0	158.74	4	46.2	4	32.10	4	0.0288	4	0.000425	4	7.6684	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	171.22	0	0.6277	0	34.6773	0	27.810	0	169.531	0	158.76	4	46.3	4	32.06	4	0.0216	4	0.000425	4	7.6689	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	161.49	0	0.6298	0	34.6765	0	27.809	0	159.901	0	158.82	4	46.3	4	32.24	4	0.0216	4	0.000458	4	7.6684	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	150.86	0	0.6250	0	34.6727	0	27.807	0	149.379	0	158.97	4	46.3	4	32.23	4	0.0216	4	0.000414	4	7.6679	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	141.10	0	0.5865	0	34.6654	0	27.803	0	139.718	0	159.42	4	46.4	4	32.15	4	0.0288	4	0.000414	4	7.6650	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	131.57	0	0.4654	0	34.6456	0	27.794	0	130.285	0	161.84	4	47.0	4	32.16	4	0.0360	4	0.000403	4	7.6677	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	121.58	0	0.3210	0	34.6177	0	27.780	0	120.395	0	166.44	4	48.1	4	31.91	4	0.0432	4	0.000436	4	7.6711	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	111.22	0	0.1632	0	34.5880	0	27.765	0	110.139	0	171.32	4	49.3	4	31.65	4	0.0504	4	0.000490	4	7.6802	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	101.16	0	-0.2182	0	34.5083	0	27.721	0	100.179	0	183.27	4	52.2	4	30.78	4	0.0648	4	0.000533	4	7.6990	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	95.68	0	-0.3803	0	34.4550	0	27.685	0	94.754	0	194.06	4	55.0	4	29.55	4	0.0864	4	0.000566	4	7.7248	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	90.06	0	-0.5431	0	34.3683	0	27.623	0	89.189	0	210.34	4	59.3	4	28.89	4	0.2088	4	0.000751	4	7.7491	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	84.39	0	-0.6601	0	34.2280	0	27.514	0	83.575	0	225.84	4	63.4	4	26.45	4	0.2160	4	0.000686	4	7.7789	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	80.15	0	-0.7039	0	34.1534	0	27.456	0	79.377	0	243.69	4	68.3	4	25.99	4	0.3168	4	0.000882	4	7.7896	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	76.78	0	-0.7262	0	34.1293	0	27.437	0	76.040	0	258.62	4	72.4	4	25.73	4	0.3456	4	0.001646	4	7.7946	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	71.83	0	-0.7726	0	34.0719	0	27.392	0	71.139	0	280.19	4	78.3	4	24.52	4	0.3888	4	0.000937	4	7.8087	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	66.54	0	-0.7777	0	34.0657	0	27.388	0	65.900	0	283.49	4	79.3	4	24.48	4	0.3960	4	0.000937	4	7.8084	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	61.86	0	-0.7779	0	34.0656	0	27.388	0	61.266	0	284.32	4	79.5	4	24.62	4	0.3888	4	0.000839	4	7.8084	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	56.38	0	-0.7758	0	34.0636	0	27.386	0	55.839	0	284.86	4	79.6	4	24.49	4	0.4536	4	0.001112	4	7.8082	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	51.42	0	-0.7745	0	34.0625	0	27.385	0	50.928	0	285.13	4	79.7	4	24.57	4	0.3744	4	0.000981	4	7.8074	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	46.78	0	-0.7752	0	34.0630	0	27.385	0	46.333	0	285.37	4	79.8	4	24.63	4	0.3384	4	0.000860	4	7.8066	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	41.37	0	-0.7743	0	34.0619	0	27.384	0	40.975	0	285.50	4	79.8	4	24.43	4	0.3528	4	0.000828	4	7.8058	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	36.68	0	-0.7744	0	34.0626	0	27.385	0	36.330	0	285.71	4	79.9	4	24.45	4	0.3384	4	0.000784	4	7.8056	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	31.44	0	-0.7753	0	34.0630	0	27.385	0	31.140	0	285.85	4	79.9	4	24.44	4	0.3888	4	0.000817	4	7.8033	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	26.77	0	-0.7748	0	34.0622	0	27.385	0	26.515	0	285.89	4	79.9	4	24.63	4	0.3600	4	0.000839	4	7.8005	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	21.53	0	-0.7744	0	34.0618	0	27.384	0	21.325	0	286.01	4	80.0	4	24.53	4	0.3456	4	0.000719	4	7.7986	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	16.75	0	-0.7742	0	34.0623	0	27.385	0	16.591	0	286.12	4	80.0	4	24.56	4	0.2736	4	0.000893	4	7.7936	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	11.48	0	-0.7742	0	34.0619	0	27.384	0	11.371	0	286.22	4	80.0	4	24.56	4	0.2304	4	0.000817	4	7.7891	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0	7.25	0	-0.7726	0	34.0618	0	27.384	0	7.181	0	286.27	4	80.0	4	24.53	4	0.2160	4	0.000948	4	7.7847	4
5904397	10	C	04/25/2015	11:38	359.687	-60.304	0																						
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	1598.57	0	-0.0389	0	34.6610	0	27.839	0	1577.419	0	184.95	4	53.0	4	31.09	4	0.0144	4	0.000195	4	7.6647	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	1498.40	0	-0.0049	0	34.6629	0	27.838	0	1478.924	0	183.25	4	52.5	4	31.33	4	0.0144	4	0.000206	4	7.6649	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	1399.40	0	0.0289	0	34.6645	0	27.837	0	1381.534	0	181.51	4	52.1	4	31.25	4	0.0216	4	0.000632	4	7.6659	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	1298.84	0	0.0720	0	34.6661	0	27.836	0	1282.564	0	179.24	4	51.5	4	31.50	4	0.0216	4	0.000217	4	7.6674	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	1199.11	0	0.1078	0	34.6677	0	27.835	0	1184.364	0	177.38	4	51.0	4	31.50	4	0.0216	4	0.000228	4	7.6683	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	1099.26	0	0.1503	0	34.6698	0	27.834	0	1086.000	0	175.26	4	50.4	4	31.66	4	0.0216	4	0.000326	4	7.6692	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	999.96	0	0.1894	0	34.6712	0	27.833	0	988.131	0	173.12	4	49.9	4	31.65	4	0.0144	4	0.000239	4	7.6681	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	951.01	0	0.2054	0	34.6728	0	27.833	0	939.870	0	172.14	4	49.6	4	31.88	4	0.0288	4	0.000261	4	7.6675	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	901.35	0	0.2262	0	34.6737	0	27.833	0	890.897	0	170.95	4	49.3	4	31.81	4	0.0288	4	0.000250	4	7.6665	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	851.11	0	0.2495	0	34.6747	0	27.832	0	841.341	0	169.74	4	49.0	4	31.83	4	0.0144	4	0.000272	4	7.6666	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	801.57	0	0.2694	0	34.6756	0	27.832	0	792.464	0	168.65	4	48.7	4	31.96	4	0.0288	4	0.000261	4	7.6663	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	751.40	0	0.2928	0	34.6764	0	27.831	0	742.953	0	167.44	4	48.4	4	31.91	4	0.0216	4	0.000315	4	7.6654	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	700.75	0	0.3119	0	34.6774	0	27.830	0	692.956	0	166.30	4	48.1	4	32.12	4	0.0144	4	0.000283	4	7.6648	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	650.79	0	0.3325	0	34.6784	0	27.830	0	643.629	0	165.37	4	47.8	4	32.19	4	0.0288	4	0.000283	4	7.6649	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	600.97	0	0.3560	0	34.6791	0	27.829	0	594.428	0	164.35	4	47.6	4	32.14	4	0.0216	4	0.000327	4	7.6654	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	551.60	0	0.3779	0	34.6797	0	27.828	0	545.660	0	163.13	4	47.2	4	32.21	4	0.0288	4	0.000305	4	7.6638	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	501.36	0	0.3958	0	34.6804	0	27.827	0	496.021	0	162.27	4	47.0	4	32.31	4	0.0360	4	0.000316	4	7.6632	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	451.56	0	0.4190	0	34.6811	0	27.827	0	446.805	0	161.10	4	46.7	4	32.39	4	0.0144	4	0.000305	4	7.6629	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	400.93	0	0.4484	0	34.6813	0	27.825	0	396.757	0	160.63	4	46.6	4	32.31	4	-0.0288	4	0.000294	4	7.6624	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	379.08	0	0.4635	0	34.6812	0	27.824	0	375.154	0	160.29	4	46.5	4	32.14	4	-0.0216	4	0.000250	4	7.6630	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	360.60	0	0.4778	0	34.6815	0	27.823	0	356.881	0	159.94	4	46.4	4	32.26	4	0.0144	4	0.000294	4	7.6618	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	351.15	0	0.4840	0	34.6815	0	27.823	0	347.536	0	159.59	4	46.3	4	32.38	4	0.0144	4	0.000327	4	7.6624	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	340.70	0	0.4887	0	34.6815	0	27.822	0	337.202	0	159.45	4	46.3	4	32.28	4	0.0000	4	0.000316	4	7.6616	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	331.36	0	0.4943	0	34.6814	0	27.822	0	327.966	0	159.34	4	46.3	4	32.39	4	0.0000	4	0.000327	4	7.6611	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	320.78	0	0.4984	0	34.6817	0	27.822	0	317.502	0	159.33	4	46.3	4	32.40	4	0.0216	4	0.000371	4	7.6626	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	311.14	0	0.5069	0	34.6818	0	27.822	0	307.968	0	159.36	4	46.3	4	32.40	4	0.0360	4	0.000381	4	7.6634	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	300.62	0	0.5180	0	34.6816	0	27.821	0	297.563	0	159.36	4	46.3	4	32.12	4	0.0216	4	0.000349	4	7.6644	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	291.51	0	0.5288	0	34.6818	0	27.820	0	288.552	0	159.50	4	46.4	4	32.27	4	0.0360	4	0.000381	4	7.6645	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	281.38	0	0.5346	0	34.6819	0	27.820	0	278.531	0	159.44	4	46.4	4	32.17	4	0.0432	4	0.000382	4	7.6641	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	271.51	0	0.5418	0	34.6814	0	27.819	0	268.768	0	159.25	4	46.3	4	32.29	4	0.0216	4	0.000371	4	7.6623	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	261.20	0	0.5530	0	34.6812	0	27.818	0	258.568	0	158.59	4	46.1	4	32.23	4	0.0144	4	0.000414	4	7.6629	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	251.55	0	0.5728	0	34.6811	0	27.817	0	249.021	0	158.84	4	46.2	4	32.09	4	0.0288	4	0.000436	4	7.6638	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	241.41	0	0.5829	0	34.6815	0	27.817	0	238.989	0	159.09	4	46.3	4	32.11	4	0.0216	4	0.000425	4	7.6652	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	230.99	0	0.6026	0	34.6813	0	27.815	0	228.679	0	159.12	4	46.3	4	32.10	4	0.0216	4	0.000404	4	7.6660	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	221.34	0	0.6133	0	34.6811	0	27.814	0	219.131	0	159.23	4	46.4	4	32.13	4	0.0216	4	0.000480	4	7.6665	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	211.09	0	0.6280	0	34.6807	0	27.813	0	208.988	0	159.29	4	46.4	4	32.04	4	0.0288	4	0.000425	4	7.6662	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	201.55	0	0.6354	0	34.6800	0	27.812	0	199.548	0	159.18	4	46.4	4	31.99	4	0.0216	4	0.000480	4	7.6664	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	191.18	0	0.6506	0	34.6794	0	27.811	0	189.286	0	159.27	4	46.4	4	32.17	4	0.0216	4	0.000458	4	7.6664	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	181.70	0	0.6566	0	34.6784	0	27.809	0	179.904	0	159.22	4	46.4	4	32.07	4	0.0144	4	0.000458	4	7.6660	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	171.56	0	0.6625	0	34.6751	0	27.806	0	169.868	0	159.27	4	46.5	4	32.03	4	0.0360	4	0.000458	4	7.6656	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	161.56	0	0.6559	0	34.6717	0	27.804	0	159.971	0	159.46	4	46.5	4	32.07	4	0.0216	4	0.000415	4	7.6656	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	151.02	0	0.6457	0	34.6694	0	27.803	0	149.538	0	159.66	4	46.5	4	32.18	4	0.0216	4	0.000469	4	7.6649	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	141.29	0	0.5734	0	34.6554	0	27.796	0	139.907	0	160.92	4	46.8	4	32.01	4	0.0360	4	0.000436	4	7.6645	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	131.25	0	0.4569	0	34.6363	0	27.787	0	129.968	0	163.53	4	47.4	4	31.72	4	0.0360	4	0.000469	4	7.6711	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	119.92	0	0.0486	0	34.5193	0	27.716	0	118.752	0	179.09	4	51.3	4	30.08	4	0.0648	4	0.000523	4	7.7042	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	110.99	0	-0.2937	0	34.3833	0	27.623	0	109.912	0	203.89	4	57.9	4	28.29	4	0.1440	4	0.000599	4	7.7402	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	101.82	0	-0.7137	0	34.2129	0	27.504	0	100.833	0	238.00	4	66.7	4	25.68	4	0.2304	4	0.000707	4	7.7830	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	96.30	0	-0.9252	0	34.1312	0	27.446	0	95.368	0	263.35	4	73.4	4	25.52	4	0.2880	4	0.001591	4	7.7917	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	91.49	0	-0.9417	0	34.1249	0	27.442	0	90.605	0	273.17	4	76.1	4	25.44	4	0.2952	4	0.000674	4	7.7941	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	86.76	0	-0.9465	0	34.1237	0	27.441	0	85.922	0	277.31	4	77.2	4	25.27	4	0.3024	4	0.000707	4	7.7957	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	81.84	0	-0.9607	0	34.1211	0	27.440	0	81.051	0	280.05	4	78.0	4	25.53	4	0.3816	4	0.000674	4	7.7956	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	76.49	0	-0.9614	0	34.1209	0	27.440	0	75.753	0	281.32	4	78.3	4	25.55	4	0.3456	4	0.000707	4	7.7953	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	71.60	0	-0.9609	0	34.1210	0	27.440	0	70.911	0	282.02	4	78.5	4	25.45	4	0.3168	4	0.000740	4	7.7953	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	66.63	0	-0.9622	0	34.1206	0	27.439	0	65.990	0	282.87	4	78.7	4	25.48	4	0.3312	4	0.000783	4	7.7956	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	61.69	0	-0.9626	0	34.1209	0	27.440	0	61.098	0	283.43	4	78.9	4	25.52	4	0.3312	4	0.000674	4	7.7951	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	55.63	0	-0.9641	0	34.1208	0	27.440	0	55.097	0	283.84	4	79.0	4	25.36	4	0.2952	4	0.000631	4	7.7933	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	50.48	0	-0.9608	0	34.1213	0	27.440	0	49.997	0	283.89	4	79.0	4	25.47	4	0.3528	4	0.001166	4	7.7935	4
5904397	11	C	05/05/2015	22:31	0.211	-60.270	0	45.20	0	-0.9662	0	34.1209	0	27.440	0	44.768	0	284.13	4	79.1	4	25.49	4	0.3024	4	0.000641	4	7.7941	4
