//0
//File updated on 06/05/2018 19:11
//WMO ID: 5904396
//Univ. of Washington ID: 9031
//MBARI ID: 9031SOOCN
//No missing float profiles
//Missing Float position interpolated for station(s): 27 
//Latitude quality flag = 4 for interpolated float positions
//Missing Float data detected for raw data station(s): 130 
//
//FLOAT VARIABLES:
//Variable	Sensor	Serial number	Comment
//Pressure[dbar]	Sbe41cp	5386	
//Temperature[°C]	Sbe41cp	5386	
//Salinity[pss]	Sbe41cp	5386	
//Sigma_theta[kg/m^3]			Potential density at the sea surface
//Depth[m]			Depth calculated from pressure and latitude
//Oxygen[µmol/kg]	Aanderaa 4330	1461	
//OxygenSat[%]			Calculation assumes atmospheric pressure= 1013.25 mbar
//Nitrate[µmol/kg]	ISUS	Lamp#G2.C01.7408 Spec#072 APEX Ti Equitech probe 20130920RR10.01 MBARI ARGO float#0107	
//Chl_a[mg/m^3]	FLBBAP2	3306	
//b_bp700[1/m]	FLBBAP2	3306	
//pHinsitu[Total]	Durafet	0061	
//
//Missing data value = -1e10
//Data quality flags: 0=Good, 4=Questionable, 8=Bad, 1=Missing or not inspected 
//Note: all timestamps are in GMT. 
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	QF	Pressure[dbar]	QF	Temperature[°C]	QF	Salinity[pss]	QF	Sigma_theta[kg/m^3]	QF	Depth[m]	QF	Oxygen[µmol/kg]	QF	OxygenSat[%]	QF	Nitrate[µmol/kg]	QF	Chl_a[mg/m^3]	QF	b_bp700[1/m]	QF	pHinsitu[Total]	QF
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	600.84	0	4.1185	0	34.2375	0	27.172	0	594.601	0	206.2	4	65.3	4	30.04	4	0.0216	4	0.000281	4	7.8511	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	551.37	0	4.5100	0	34.2535	0	27.143	0	545.709	0	204.1	4	65.3	4	29.27	4	0.0072	4	0.000249	4	7.8567	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	501.51	0	4.6707	0	34.2262	0	27.103	0	496.421	0	213.0	4	68.4	4	28.05	4	0.0072	4	0.000250	4	7.8735	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	451.32	0	4.7325	0	34.1848	0	27.063	0	446.794	0	224.7	4	72.2	4	26.96	4	0.0144	4	0.000260	4	7.8938	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	400.85	0	4.8210	0	34.1665	0	27.038	0	396.878	0	233.4	4	75.1	4	26.17	4	0.0072	4	0.000261	4	7.9061	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	380.49	0	4.9658	0	34.1710	0	27.025	0	376.739	0	235.5	4	76.1	4	25.66	4	0.0072	4	0.000272	4	7.9101	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	361.57	0	4.9888	0	34.1636	0	27.017	0	358.021	0	237.1	4	76.6	4	25.44	4	0.0072	4	0.000272	4	7.9166	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	351.59	0	4.9528	0	34.1400	0	27.002	0	348.148	0	242.4	4	78.3	4	24.90	4	0.0072	4	0.000282	4	7.9243	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	341.48	0	5.0278	0	34.1448	0	26.997	0	338.145	0	245.4	4	79.4	4	24.71	4	0.0144	4	0.000283	4	7.9251	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	330.54	0	5.1127	0	34.1506	0	26.992	0	327.320	0	245.7	4	79.6	4	24.56	4	0.0144	4	0.000283	4	7.9295	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	321.44	0	5.1370	0	34.1484	0	26.987	0	318.316	0	247.2	4	80.2	4	24.23	4	0.0072	4	0.000251	4	7.9322	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	311.11	0	5.2684	0	34.1557	0	26.978	0	308.094	0	248.8	4	80.9	4	23.87	4	0.0000	4	0.000272	4	7.9347	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	301.32	0	5.5174	0	34.1800	0	26.967	0	298.406	0	247.0	4	80.9	4	23.39	4	0.0000	4	0.000283	4	7.9346	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	291.70	0	5.6205	0	34.1924	0	26.965	0	288.886	0	245.9	4	80.7	4	23.27	4	0.0072	4	0.000262	4	7.9350	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	281.27	0	5.6956	0	34.1978	0	26.960	0	278.563	0	245.6	4	80.7	4	23.07	4	0.0072	4	0.000273	4	7.9359	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	271.33	0	5.7467	0	34.2050	0	26.959	0	268.726	0	245.5	4	80.8	4	23.01	4	0.0072	4	0.000273	4	7.9366	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	261.33	0	5.7884	0	34.2089	0	26.957	0	258.828	0	245.2	4	80.8	4	22.85	4	0.0144	4	0.000273	4	7.9373	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	251.30	0	5.8887	0	34.2164	0	26.950	0	248.900	0	244.8	4	80.8	4	22.50	4	0.0000	4	0.000284	4	7.9408	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	241.08	0	5.9461	0	34.2220	0	26.947	0	238.783	0	244.9	4	81.0	4	22.36	4	0.0072	4	0.000284	4	7.9417	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	231.16	0	5.9762	0	34.2221	0	26.944	0	228.963	0	245.6	4	81.3	4	22.25	4	0.0072	4	0.000284	4	7.9441	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	221.21	0	6.0442	0	34.2178	0	26.932	0	219.113	0	246.8	4	81.8	4	21.68	4	0.0072	4	0.000284	4	7.9538	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	211.18	0	6.0525	0	34.1781	0	26.899	0	209.183	0	252.0	4	83.5	4	20.80	4	0.1368	4	0.000370	4	7.9622	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	201.02	0	5.9543	0	34.1422	0	26.883	0	199.124	0	259.2	4	85.7	4	20.47	4	0.2376	4	0.000370	4	7.9726	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	191.50	0	5.8871	0	34.1233	0	26.876	0	189.698	0	264.0	4	87.1	4	20.33	4	0.2880	4	0.000413	4	7.9765	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	181.46	0	5.8410	0	34.1128	0	26.874	0	179.757	0	266.5	4	87.9	4	20.34	4	0.3744	4	0.000424	4	7.9774	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	171.04	0	5.8420	0	34.1126	0	26.873	0	169.439	0	267.3	4	88.1	4	20.47	4	0.3528	4	0.000445	4	7.9785	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	161.46	0	5.8366	0	34.1120	0	26.873	0	159.953	0	267.6	4	88.2	4	20.33	4	0.3384	4	0.000424	4	7.9791	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	151.61	0	5.8357	0	34.1119	0	26.873	0	150.198	0	267.8	4	88.3	4	20.50	4	0.3528	4	0.000445	4	7.9811	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	141.33	0	5.8343	0	34.1111	0	26.873	0	140.017	0	267.7	4	88.2	4	20.50	4	0.3384	4	0.000424	4	7.9801	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	130.85	0	5.8334	0	34.1117	0	26.873	0	129.638	0	267.9	4	88.3	4	20.41	4	0.3312	4	0.000424	4	7.9818	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	121.26	0	5.8330	0	34.1118	0	26.873	0	120.140	0	267.7	4	88.2	4	20.31	4	0.3456	4	0.000456	4	7.9818	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	111.44	0	5.8324	0	34.1116	0	26.873	0	110.413	0	267.8	4	88.3	4	20.27	4	0.3456	4	0.000445	4	7.9840	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	100.99	0	5.8326	0	34.1117	0	26.873	0	100.062	0	268.0	4	88.3	4	20.49	4	0.3240	4	0.000456	4	7.9850	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	94.20	0	5.8327	0	34.1112	0	26.872	0	93.336	0	267.8	4	88.3	4	20.46	4	0.3384	4	0.000445	4	7.9865	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	87.40	0	5.8307	0	34.1117	0	26.873	0	86.600	0	267.8	4	88.3	4	20.42	4	0.3384	4	0.000424	4	7.9869	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	80.44	0	5.8309	0	34.1118	0	26.873	0	79.705	0	267.8	4	88.2	4	20.49	4	0.3312	4	0.000435	4	7.9873	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	73.42	0	5.8299	0	34.1126	0	26.874	0	72.750	0	267.8	4	88.3	4	20.45	4	0.3456	4	0.000424	4	7.9883	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	66.78	0	5.8270	0	34.1124	0	26.874	0	66.172	0	267.8	4	88.3	4	20.34	4	0.3312	4	0.000413	4	7.9891	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	59.89	0	5.8297	0	34.1119	0	26.873	0	59.345	0	267.8	4	88.3	4	20.43	4	0.3384	4	0.000435	4	7.9895	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	53.32	0	5.8222	0	34.1118	0	26.874	0	52.836	0	268.0	4	88.3	4	20.50	4	0.3600	4	0.000413	4	7.9901	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	48.40	0	5.8215	0	34.1120	0	26.874	0	47.961	0	268.1	4	88.3	4	20.41	4	0.3312	4	0.000424	4	7.9905	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	44.43	0	5.8215	0	34.1119	0	26.874	0	44.028	0	268.1	4	88.3	4	20.43	4	0.3528	4	0.000456	4	7.9900	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	39.49	0	5.8197	0	34.1118	0	26.874	0	39.133	0	267.9	4	88.3	4	20.47	4	0.3384	4	0.000413	4	7.9903	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	35.03	0	5.8203	0	34.1122	0	26.874	0	34.714	0	268.0	4	88.3	4	20.50	4	0.3600	4	0.000435	4	7.9908	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	29.96	0	5.8180	0	34.1118	0	26.874	0	29.690	0	268.1	4	88.3	4	20.38	4	0.3456	4	0.000445	4	7.9907	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	24.32	0	5.8206	0	34.1115	0	26.873	0	24.101	0	268.0	4	88.3	4	20.52	4	0.3600	4	0.000413	4	7.9914	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	18.87	0	5.8214	0	34.1120	0	26.874	0	18.700	0	268.0	4	88.3	4	20.48	4	0.3600	4	0.000499	4	7.9908	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	14.22	0	5.8161	0	34.1120	0	26.874	0	14.092	0	268.1	4	88.3	4	20.40	4	0.3672	4	0.000456	4	7.9916	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	9.90	0	5.8169	0	34.1120	0	26.874	0	9.811	0	268.1	4	88.3	4	20.39	4	0.3528	4	0.000435	4	7.9920	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0	5.85	0	5.8176	0	34.1111	0	26.873	0	5.798	0	268.1	4	88.3	4	20.60	4	0.3456	4	0.000456	4	7.9931	4
5904396	16	C	07/01/2014	05:00	219.787	-54.235	0																						
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	1599.07	0	2.3583	0	34.6414	0	27.664	0	1578.722	0	156.5	4	47.6	4	33.33	4	0.0144	4	0.000233	4	7.7835	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	1499.02	0	2.4234	0	34.6137	0	27.636	0	1480.295	0	155.5	4	47.4	4	33.75	4	0.0288	4	0.000234	4	7.7784	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	1399.21	0	2.4872	0	34.5898	0	27.611	0	1382.058	0	154.8	4	47.2	4	33.86	4	0.0216	4	0.000223	4	7.7770	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	1299.09	0	2.5449	0	34.5652	0	27.586	0	1283.470	0	155.0	4	47.4	4	34.13	4	0.0216	4	0.000234	4	7.7765	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	1199.70	0	2.6215	0	34.5298	0	27.550	0	1185.555	0	156.6	4	47.9	4	34.22	4	0.0288	4	0.000288	4	7.7769	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	1099.17	0	2.6617	0	34.4791	0	27.506	0	1086.470	0	160.9	4	49.3	4	34.36	4	0.0144	4	0.000267	4	7.7762	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	999.45	0	2.7423	0	34.4346	0	27.463	0	988.137	0	166.4	4	51.1	4	34.31	4	0.0288	4	0.000256	4	7.7832	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	950.98	0	2.8586	0	34.3959	0	27.421	0	940.324	0	172.4	4	53.0	4	33.95	4	0.0144	4	0.000246	4	7.7911	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	901.59	0	3.0368	0	34.3812	0	27.393	0	891.593	0	173.6	4	53.6	4	33.59	4	0.0216	4	0.000246	4	7.7968	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	850.96	0	3.0172	0	34.3407	0	27.362	0	841.626	0	182.2	4	56.2	4	33.46	4	0.0216	4	0.000268	4	7.8033	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	801.59	0	3.2801	0	34.3386	0	27.336	0	792.891	0	182.1	4	56.6	4	33.05	4	0.0072	4	0.000257	4	7.8076	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	751.19	0	3.0597	0	34.2678	0	27.300	0	743.128	0	195.7	4	60.4	4	32.65	4	0.0216	4	0.000279	4	7.8219	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	701.55	0	3.5801	0	34.2880	0	27.267	0	694.103	0	192.7	4	60.3	4	31.85	4	0.0072	4	0.000280	4	7.8252	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	651.68	0	4.0378	0	34.2961	0	27.227	0	644.839	0	191.4	4	60.5	4	30.83	4	0.0144	4	0.000270	4	7.8323	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	600.92	0	4.2824	0	34.2674	0	27.179	0	594.685	0	197.7	4	62.9	4	30.14	4	0.0072	4	0.000259	4	7.8414	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	550.84	0	4.5877	0	34.2675	0	27.146	0	545.190	0	200.5	4	64.2	4	29.40	4	0.0216	4	0.000282	4	7.8504	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	501.39	0	4.8082	0	34.2609	0	27.116	0	496.306	0	203.4	4	65.5	4	28.40	4	0.0072	4	0.000250	4	7.8603	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	450.73	0	4.8962	0	34.2178	0	27.071	0	446.214	0	216.5	4	69.8	4	27.46	4	0.0072	4	0.000282	4	7.8805	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	401.54	0	4.9107	0	34.1695	0	27.031	0	397.564	0	230.6	4	74.4	4	25.94	4	0.0072	4	0.000282	4	7.9022	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	380.87	0	5.0639	0	34.1830	0	27.024	0	377.118	0	230.7	4	74.7	4	25.87	4	0.0072	4	0.000261	4	7.9024	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	361.15	0	5.0379	0	34.1632	0	27.011	0	357.609	0	235.6	4	76.2	4	25.50	4	0.0072	4	0.000283	4	7.9103	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	351.70	0	5.0781	0	34.1630	0	27.006	0	348.259	0	237.5	4	76.9	4	25.29	4	0.0072	4	0.000304	4	7.9142	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	341.43	0	5.0229	0	34.1425	0	26.996	0	338.098	0	240.6	4	77.8	4	24.82	4	0.0072	4	0.000326	4	7.9245	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	330.80	0	5.0630	0	34.1330	0	26.984	0	327.580	0	246.4	4	79.8	4	24.08	4	0.0144	4	0.000283	4	7.9323	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	320.94	0	5.0527	0	34.1222	0	26.976	0	317.824	0	251.4	4	81.4	4	23.68	4	0.0144	4	0.000272	4	7.9389	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	311.63	0	5.1230	0	34.1240	0	26.970	0	308.611	0	253.7	4	82.2	4	23.55	4	0.0072	4	0.000261	4	7.9410	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	301.32	0	5.2144	0	34.1299	0	26.964	0	298.409	0	254.2	4	82.6	4	23.43	4	0.0072	4	0.000272	4	7.9410	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	291.57	0	5.4395	0	34.1572	0	26.959	0	288.760	0	251.6	4	82.2	4	23.21	4	0.0144	4	0.000283	4	7.9372	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	281.10	0	5.4441	0	34.1465	0	26.949	0	278.397	0	250.5	4	81.8	4	22.75	4	0.0216	4	0.000283	4	7.9448	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	271.52	0	5.5208	0	34.1491	0	26.942	0	268.916	0	254.3	4	83.2	4	22.91	4	0.0144	4	0.000283	4	7.9434	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	261.26	0	5.6579	0	34.1633	0	26.937	0	258.761	0	252.0	4	82.8	4	22.22	4	0.0360	4	0.000294	4	7.9483	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	251.24	0	4.9374	0	34.0376	0	26.922	0	248.843	0	262.8	4	84.8	4	22.34	4	0.1440	4	0.000326	4	7.9640	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	241.21	0	5.1335	0	34.0419	0	26.903	0	238.914	0	267.9	4	86.8	4	21.96	4	0.1944	4	0.000358	4	7.9720	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	231.16	0	5.8135	0	34.1314	0	26.892	0	228.965	0	263.8	4	86.9	4	20.48	4	0.1800	4	0.000370	4	7.9707	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	221.54	0	5.9831	0	34.1573	0	26.891	0	219.442	0	263.5	4	87.2	4	20.13	4	0.1800	4	0.000359	4	7.9713	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	211.39	0	5.9897	0	34.1598	0	26.892	0	209.393	0	263.4	4	87.2	4	20.23	4	0.1800	4	0.000370	4	7.9720	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	201.26	0	5.9307	0	34.1500	0	26.892	0	199.364	0	264.4	4	87.4	4	20.28	4	0.2016	4	0.000402	4	7.9731	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	190.90	0	5.9278	0	34.1494	0	26.892	0	189.106	0	264.7	4	87.5	4	20.24	4	0.2232	4	0.000392	4	7.9724	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	180.66	0	5.8957	0	34.1434	0	26.891	0	178.967	0	265.3	4	87.6	4	20.22	4	0.2232	4	0.000392	4	7.9739	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	171.70	0	5.8827	0	34.1408	0	26.890	0	170.094	0	265.6	4	87.7	4	20.22	4	0.2304	4	0.000402	4	7.9759	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	161.31	0	5.8673	0	34.1385	0	26.890	0	159.805	0	266.1	4	87.8	4	20.27	4	0.2664	4	0.000413	4	7.9745	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	150.76	0	5.8620	0	34.1375	0	26.890	0	149.358	0	266.1	4	87.8	4	20.29	4	0.2520	4	0.000402	4	7.9764	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	140.76	0	5.8657	0	34.1383	0	26.890	0	139.454	0	266.2	4	87.8	4	20.20	4	0.2664	4	0.000402	4	7.9758	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	130.39	0	5.8476	0	34.1354	0	26.890	0	129.183	0	266.1	4	87.7	4	20.33	4	0.2592	4	0.000392	4	7.9790	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	121.56	0	5.8459	0	34.1339	0	26.889	0	120.438	0	266.5	4	87.9	4	20.38	4	0.2808	4	0.000370	4	7.9790	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	111.24	0	5.8516	0	34.1338	0	26.888	0	110.216	0	266.4	4	87.8	4	20.19	4	0.2880	4	0.000445	4	7.9797	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	101.63	0	5.8804	0	34.1365	0	26.887	0	100.697	0	266.1	4	87.8	4	20.21	4	0.2520	4	0.000381	4	7.9815	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	94.05	0	5.9059	0	34.1397	0	26.886	0	93.188	0	266.0	4	87.8	4	20.22	4	0.2736	4	0.000413	4	7.9838	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	86.59	0	6.0005	0	34.1478	0	26.880	0	85.798	0	265.7	4	87.9	4	19.91	4	0.2880	4	0.000392	4	7.9850	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	79.29	0	6.0074	0	34.1529	0	26.883	0	78.566	0	265.5	4	87.9	4	19.81	4	0.3024	4	0.000424	4	7.9856	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	71.98	0	6.0423	0	34.1561	0	26.881	0	71.324	0	265.6	4	88.0	4	19.83	4	0.3240	4	0.000403	4	7.9874	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	64.60	0	6.0643	0	34.1588	0	26.881	0	64.012	0	265.3	4	87.9	4	19.86	4	0.3240	4	0.000435	4	7.9889	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	57.66	0	6.0969	0	34.1607	0	26.878	0	57.137	0	265.3	4	88.0	4	19.60	4	0.3600	4	0.000456	4	7.9900	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	50.85	0	6.1181	0	34.1633	0	26.877	0	50.389	0	265.3	4	88.1	4	19.46	4	0.4248	4	0.000435	4	7.9890	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	44.29	0	5.9661	0	34.1325	0	26.872	0	43.889	0	266.9	4	88.3	4	19.88	4	0.4464	4	0.000446	4	7.9895	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	37.69	0	5.7530	0	34.0900	0	26.865	0	37.350	0	268.7	4	88.4	4	20.40	4	0.4464	4	0.000467	4	7.9906	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	31.26	0	5.6783	0	34.0648	0	26.854	0	30.978	0	269.9	4	88.6	4	20.53	4	0.4752	4	0.000467	4	7.9906	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	25.74	0	5.6686	0	34.0584	0	26.850	0	25.508	0	270.1	4	88.6	4	20.73	4	0.4608	4	0.000456	4	7.9913	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	20.75	0	5.6622	0	34.0534	0	26.847	0	20.563	0	270.2	4	88.7	4	20.69	4	0.4536	4	0.000477	4	7.9914	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	15.93	0	5.6535	0	34.0460	0	26.842	0	15.787	0	270.3	4	88.7	4	20.72	4	0.4680	4	0.000467	4	7.9914	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	11.90	0	5.6545	0	34.0476	0	26.843	0	11.793	0	270.3	4	88.7	4	20.62	4	0.4536	4	0.000477	4	7.9927	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	8.41	0	5.6529	0	34.0466	0	26.843	0	8.335	0	270.4	4	88.7	4	20.72	4	0.4824	4	0.000456	4	7.9925	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0	5.16	0	5.6516	0	34.0430	0	26.840	0	5.114	0	270.7	4	88.8	4	20.61	4	0.4896	4	0.000477	4	7.9932	4
5904396	17	C	07/06/2014	12:12	220.220	-54.143	0																						
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	1598.03	0	2.3891	0	34.6325	0	27.655	0	1577.710	0	154.2	4	47.0	4	33.54	4	0.0216	4	0.000223	4	7.7804	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	1499.32	0	2.4666	0	34.6024	0	27.623	0	1480.600	0	154.8	4	47.2	4	33.78	4	0.0288	4	0.000234	4	7.7751	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	1398.68	0	2.5196	0	34.5743	0	27.596	0	1381.546	0	155.0	4	47.3	4	34.06	4	0.0216	4	0.000245	4	7.7718	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	1299.29	0	2.5743	0	34.5485	0	27.570	0	1283.676	0	155.8	4	47.6	4	34.08	4	0.0144	4	0.000277	4	7.7714	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	1199.18	0	2.6465	0	34.5112	0	27.533	0	1185.050	0	158.0	4	48.4	4	34.28	4	0.0216	4	0.000256	4	7.7734	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	1099.24	0	2.7337	0	34.4666	0	27.490	0	1086.546	0	161.9	4	49.7	4	34.27	4	0.0216	4	0.000235	4	7.7766	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	999.30	0	2.8529	0	34.4307	0	27.450	0	987.996	0	166.6	4	51.3	4	34.04	4	0.0144	4	0.000407	4	7.7827	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	951.14	0	2.8639	0	34.4009	0	27.425	0	940.488	0	171.0	4	52.6	4	33.98	4	0.0288	4	0.000267	4	7.7853	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	901.58	0	3.0092	0	34.3809	0	27.396	0	891.589	0	174.4	4	53.8	4	33.77	4	0.0144	4	0.000246	4	7.7928	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	851.21	0	3.1032	0	34.3551	0	27.366	0	841.878	0	178.7	4	55.3	4	33.32	4	0.0144	4	0.000257	4	7.8004	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	801.41	0	3.2297	0	34.3202	0	27.326	0	792.719	0	185.5	4	57.5	4	32.86	4	0.0072	4	0.000268	4	7.8088	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	751.70	0	3.4810	0	34.3107	0	27.295	0	743.636	0	187.9	4	58.6	4	32.38	4	0.0144	4	0.000247	4	7.8143	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	701.30	0	3.7340	0	34.2921	0	27.255	0	693.861	0	191.1	4	60.0	4	31.77	4	0.0072	4	0.000269	4	7.8235	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	651.14	0	3.9212	0	34.2880	0	27.233	0	644.310	0	193.2	4	60.9	4	31.33	4	0.0072	4	0.000259	4	7.8295	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	600.72	0	4.1804	0	34.2711	0	27.192	0	594.491	0	197.5	4	62.7	4	30.37	4	0.0144	4	0.000421	4	7.8397	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	551.55	0	4.2273	0	34.2309	0	27.155	0	545.895	0	206.1	4	65.5	4	29.69	4	0.0072	4	0.000270	4	7.8542	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	501.36	0	4.2584	0	34.1931	0	27.121	0	496.280	0	218.2	4	69.3	4	28.70	4	0.0072	4	0.000270	4	7.8692	4
