EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP
,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C
  096U20160108, HEOBI,     6,  1,      5,20160118,0212,-49.8940,  78.5992, 3611,   3001.1,   0.9610,  34.7270,2,  34.7150,2,    208.4,2,    218.1,2,   117.90,2,    32.99, 2,     0.00, 2,     2.26,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     6,  1,      4,20160118,0203,-49.8940,  78.5992, 3611,   3377.4,   0.6020,  34.7080,2,  34.7010,2,    213.8,2,    221.6,2,   126.29,2,    33.48, 2,     0.00, 2,     2.29,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     6,  1,      3,20160118,0159,-49.8940,  78.5992, 3611,   3478.0,   0.4970,  34.7020,2,  34.6890,2,    216.1,2,    224.9,2,   128.64,2,    33.56, 2,     0.01, 2,     2.30,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     6,  1,      2,20160118,0157,-49.8940,  78.5992, 3611,   3536.2,   0.4310,  34.6990,2,  34.6970,2,    217.3,2,    226.6,2,   129.97,2,    33.66, 2,     0.00, 2,     2.31,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     6,  1,      1,20160118,0154,-49.8940,  78.5992, 3611,   3579.1,   0.4070,  34.6970,2,  34.6870,2,    217.9,2,    228.1,2,   130.48,2,    33.70,69,     0.00, 2,     2.31,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,     23,20160118,1552,-50.2400,  77.7290, 3519,     14.2,   5.7940,  33.7360,2,  33.7220,2,    325.5,2,    322.7,2,     0.73,2,    19.18, 2,     0.26, 2,     1.33,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,     24,20160118,1552,-50.2400,  77.7290, 3519,     14.6,   5.8000,  33.7290,2,-999.0000,9,    325.5,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,     21,20160118,1551,-50.2400,  77.7290, 3519,     30.2,   5.7520,  33.7460,2,  33.7360,2,    323.7,2,    321.2,2,     0.77,2,    19.31, 2,     0.26, 2,     1.35,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,     22,20160118,1551,-50.2400,  77.7290, 3519,     30.2,   5.7520,  33.7460,2,-999.0000,9,    323.6,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,     20,20160118,1549,-50.2400,  77.7290, 3519,     70.0,   5.3580,  33.7590,2,  33.7510,2,    325.6,2,    323.7,2,     1.19,2,    20.20, 2,     0.26, 2,     1.44,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,     18,20160118,1547,-50.2400,  77.7290, 3519,    100.0,   4.6590,  33.7990,2,-999.0000,9,    321.0,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,     19,20160118,1548,-50.2400,  77.7290, 3519,    101.0,   4.6600,  33.7990,2,  33.7910,2,    320.6,2,    319.3,2,     3.94,2,    22.40, 2,     0.28, 2,     1.64,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,     17,20160118,1544,-50.2400,  77.7290, 3519,    200.0,   3.2710,  33.9530,2,  33.9540,2,    303.7,2,    301.1,2,    14.98,2,    28.11, 2,     0.05, 2,     1.91,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,     16,20160118,1541,-50.2400,  77.7290, 3519,    300.7,   3.2020,  34.1320,2,-999.0000,9,    261.9,2,   -999.0,9,    25.72,2,    31.10, 2,     0.01, 2,     2.10,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,     15,20160118,1539,-50.2400,  77.7290, 3519,    400.1,   2.6050,  34.2110,2,  34.2010,2,    235.8,2,    235.7,2,    39.84,2,    33.88, 2,     0.01, 2,     2.28,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,     14,20160118,1535,-50.2400,  77.7290, 3519,    501.0,   2.7210,  34.3270,2,-999.0000,9,    207.7,2,   -999.0,9,    50.53,2,    35.22, 2,     0.01, 2,     2.37,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,     13,20160118,1532,-50.2400,  77.7290, 3519,    599.0,   2.6900,  34.4120,2,  34.3990,2,    190.3,2,    191.3,2,    58.49,2,    36.06, 2,     0.01, 2,     2.43,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,     12,20160118,1528,-50.2400,  77.7290, 3519,    797.4,   2.6680,  34.5470,2,-999.0000,9,    179.0,2,   -999.0,9,    68.14,2,    35.36, 2,     0.01, 2,     2.40,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,     11,20160118,1522,-50.2400,  77.7290, 3519,   1001.0,   2.5210,  34.6430,2,  34.6330,2,    180.6,2,    183.2,2,    73.15,2,    34.04, 2,     0.00, 2,     2.31,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,     10,20160118,1517,-50.2400,  77.7290, 3519,   1199.1,   2.3110,  34.6910,2,-999.0000,9,    184.0,2,   -999.0,9,    78.60,2,    33.32, 2,     0.00, 2,     2.26,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,      9,20160118,1512,-50.2400,  77.7290, 3519,   1400.6,   2.2170,  34.7250,2,  34.7130,2,    188.7,2,    190.6,2,    80.98,2,    32.42, 2,     0.00, 2,     2.21,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,      8,20160118,1507,-50.2400,  77.7290, 3519,   1600.9,   2.1420,  34.7560,2,-999.0000,9,    196.5,2,   -999.0,9,    81.08,2,    31.24, 2,     0.00, 2,     2.13,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,      7,20160118,1501,-50.2400,  77.7290, 3519,   1799.1,   1.9670,  34.7650,2,  34.7530,2,    199.9,2,    203.6,2,    86.12,2,    31.04, 2,     0.01, 2,     2.12,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,      6,20160118,1456,-50.2400,  77.7290, 3519,   2000.0,   1.7740,  34.7630,2,  34.7510,2,    201.7,2,    205.0,2,    91.00,2,    31.25, 2,     0.00, 2,     2.14,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,      5,20160118,1445,-50.2400,  77.7290, 3519,   2499.8,   1.2630,  34.7440,2,  34.7320,2,    205.6,2,    210.7,2,   107.64,2,    32.18, 2,     0.00, 2,     2.21,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,      4,20160118,1427,-50.2400,  77.7290, 3519,   3309.6,   0.5170,  34.7040,2,  34.6910,2,    215.4,2,    222.0,2,   127.44,2,    33.43, 2,     0.00, 2,     2.30,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,      3,20160118,1424,-50.2400,  77.7290, 3519,   3411.6,   0.4410,  34.6990,2,  34.6900,2,    217.1,2,    223.6,2,   129.36,2,    33.50, 2,     0.01, 2,     2.30,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,      2,20160118,1420,-50.2400,  77.7290, 3519,   3464.5,   0.3930,  34.6970,2,  34.6850,2,    218.3,2,    225.1,2,   130.79,2,    33.56, 2,     0.00, 2,     2.31,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     7,  1,      1,20160118,1417,-50.2400,  77.7290, 3519,   3509.1,   0.3720,  34.6960,2,  34.6840,2,    218.2,2,    224.9,2,   133.00,2,    33.62, 2,     0.01, 2,     2.32,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,     24,20160119,0254,-50.5423,  77.0236, 3282,     14.8,   5.8630,  33.7330,2,-999.0000,9,    325.6,2,   -999.0,9,     0.98,2,    19.56, 2,     0.26, 2,     1.37,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,     23,20160119,0253,-50.5423,  77.0236, 3282,     15.0,   5.8760,  33.7330,2,  33.7220,2,    325.3,2,    322.6,2,     0.98,2,    19.62, 2,     0.26, 2,     1.37,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,     21,20160119,0251,-50.5423,  77.0236, 3282,     29.6,   5.7250,  33.7320,2,  33.7230,2,    326.7,2,    324.7,2,     0.74,2,    19.33, 2,     0.26, 2,     1.36,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,     22,20160119,0251,-50.5423,  77.0236, 3282,     29.9,   5.7240,  33.7320,2,-999.0000,9,    327.1,2,   -999.0,9,     0.73,2,    19.31, 2,     0.26, 2,     1.36,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,     19,20160119,0249,-50.5423,  77.0236, 3282,     49.2,   4.7520,  33.7900,2,  33.7820,2,    328.7,2,    326.7,2,     2.06,2,    21.59, 2,     0.24, 2,     1.47,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,     20,20160119,0249,-50.5423,  77.0236, 3282,     49.6,   4.7500,  33.7910,2,-999.0000,9,    328.9,2,   -999.0,9,     1.94,2,    21.55, 2,     0.24, 2,     1.47,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,     18,20160119,0246,-50.5423,  77.0236, 3282,    100.2,   3.4800,  33.8590,2,  33.8490,2,    322.1,2,    320.6,2,    10.28,2,    25.61, 2,     0.31, 2,     1.85,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,     17,20160119,0241,-50.5423,  77.0236, 3282,    199.1,   2.3760,  33.9440,2,  33.9350,2,    307.2,2,    306.9,2,    22.42,2,  -999.00, 9,     0.14, 2,     2.02,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,     16,20160119,0236,-50.5423,  77.0236, 3282,    300.1,   2.2990,  34.1840,2,  34.1760,2,    242.7,2,    242.5,2,    42.36,2,    33.62, 2,     0.02, 2,     2.28,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,     15,20160119,0233,-50.5423,  77.0236, 3282,    400.2,   2.5800,  34.3500,2,  34.3410,2,    200.8,2,    202.1,2,    54.97,2,    35.79, 2,     0.01, 2,     2.41,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,     14,20160119,0229,-50.5423,  77.0236, 3282,    501.3,   2.4830,  34.4460,2,  34.4370,2,    185.6,2,    186.9,2,    64.72,2,    36.01, 2,     0.01, 2,     2.44,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,     13,20160119,0226,-50.5423,  77.0236, 3282,    601.6,   2.3570,  34.5130,2,  34.5020,2,    181.3,2,    182.4,2,    71.34,2,    35.75, 2,     0.01, 2,     2.43,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,     12,20160119,0222,-50.5423,  77.0236, 3282,    700.7,   2.3110,  34.5620,2,  34.5520,2,    177.9,2,    179.6,2,    74.85,2,    35.54, 2,     0.00, 2,     2.42,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,     11,20160119,0218,-50.5423,  77.0236, 3282,    800.9,   2.3600,  34.6270,2,  34.6190,2,    178.5,2,    180.1,2,    76.74,2,    34.45, 2,     0.01, 2,     2.35,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,     10,20160119,0215,-50.5423,  77.0236, 3282,    899.4,   2.3310,  34.6610,2,  34.6510,2,    181.3,2,    184.1,2,    77.93,2,    33.70, 2,     0.00, 2,     2.31,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,      9,20160119,0211,-50.5423,  77.0236, 3282,   1000.1,   2.2970,  34.6870,2,  34.6770,2,    183.6,2,    185.5,2,    79.01,2,    33.10, 2,     0.00, 2,     2.27,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,      8,20160119,0159,-50.5423,  77.0236, 3282,   1501.4,   2.0120,  34.7570,2,  34.7460,2,    197.5,2,    200.9,2,    84.85,2,    31.05, 2,     0.00, 2,     2.14,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,      7,20160119,0147,-50.5423,  77.0236, 3282,   2000.7,   1.6120,  34.7600,2,  34.7480,2,    203.5,2,    208.8,2,    96.74,2,    31.10, 2,     0.01, 2,     2.15,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,      6,20160119,0136,-50.5423,  77.0236, 3282,   2501.5,   1.1060,  34.7360,2,  34.7300,2,    207.1,2,    213.6,2,   112.64,2,    32.14, 2,     0.00, 2,     2.22,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,      5,20160119,0124,-50.5423,  77.0236, 3282,   3001.0,   0.6690,  34.7130,2,  34.7000,2,    212.8,2,    220.4,2,   126.07,2,    32.89, 2,     0.01, 2,     2.28,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,      4,20160119,0119,-50.5423,  77.0236, 3282,   3120.1,   0.5130,  34.7050,2,  34.7000,2,    215.4,2,    222.9,2,   129.75,2,    33.08, 2,     0.00, 2,     2.30,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,      3,20160119,0114,-50.5423,  77.0236, 3282,   3219.0,   0.4260,  34.7000,2,  34.6880,2,    217.1,2,    225.5,2,   131.04,2,    33.18, 2,     0.01, 2,     2.30,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,      2,20160119,0111,-50.5423,  77.0236, 3282,   3269.1,   0.3760,  34.6970,2,  34.6850,2,    218.1,2,    226.2,2,   131.79,2,    33.20, 2,     0.00, 2,     2.30,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     8,  1,      1,20160119,0104,-50.5423,  77.0236, 3282,   3312.3,   0.3350,  34.6950,2,  34.6850,2,    219.0,2,    233.4,2,   132.49,2,    33.24, 2,     0.00, 2,     2.31,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,     24,20160119,1109,-50.6912,  76.1878, 3119,     14.7,   3.0480,  33.5540,2,-999.0000,9,    183.7,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,     23,20160119,1109,-50.6912,  76.1878, 3119,     15.2,   3.0230,  33.5570,2,  33.8600,2,    184.4,2,    339.6,2,    28.15,2,    26.83, 2,     0.25, 2,     1.82,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,     22,20160119,1107,-50.6912,  76.1878, 3119,     29.4,   2.8610,  33.4580,2,-999.0000,9,    200.2,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,     21,20160119,1107,-50.6912,  76.1878, 3119,     30.2,   2.8440,  33.4180,2,  33.8650,2,    205.6,2,    341.4,2,    29.47,2,    27.12, 2,     0.24, 2,     1.84,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,     20,20160119,1106,-50.6912,  76.1878, 3119,     69.6,   2.4360,  33.4340,2,  33.8730,2,    214.5,2,    342.6,2,    27.56,2,    26.92, 2,     0.23, 2,     1.83,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,     19,20160119,1104,-50.6912,  76.1878, 3119,    101.9,   1.9290,  33.7640,2,  33.8790,2,    260.9,2,    343.2,2,    28.44,2,    27.13, 2,     0.22, 2,     1.87,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,     18,20160119,1104,-50.6912,  76.1878, 3119,    102.3,   1.9140,  33.6930,2,-999.0000,9,    252.2,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,     17,20160119,1103,-50.6912,  76.1878, 3119,    121.4,   1.3270,  33.9120,2,  33.9040,2,    345.4,2,    343.1,2,    31.52,2,    27.76, 2,     0.20, 2,     1.93,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,     16,20160119,1100,-50.6912,  76.1878, 3119,    200.1,   0.2000,  34.0700,2,  34.0640,2,    314.2,2,    311.9,2,    45.68,2,    30.72, 2,     0.16, 2,     2.15,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,     15,20160119,1058,-50.6912,  76.1878, 3119,    299.9,   1.6260,  34.3860,2,  34.3750,2,    210.8,2,    212.0,2,    65.94,2,    35.41, 2,     0.00, 2,     2.44,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,     14,20160119,1055,-50.6912,  76.1878, 3119,    400.9,   2.0830,  34.5330,2,  34.5200,2,    183.4,2,    184.8,2,    75.03,2,    35.63, 2,    -0.01, 2,     2.46,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,     13,20160119,1052,-50.6912,  76.1878, 3119,    500.8,   2.1720,  34.5850,2,  34.5750,2,    178.7,2,    180.5,2,    77.79,2,    35.15, 2,    -0.01, 2,     2.43,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,     12,20160119,1049,-50.6912,  76.1878, 3119,    599.9,   2.2020,  34.6460,2,  34.6440,2,    180.0,2,    181.5,2,    79.87,2,    34.09, 2,    -0.02, 2,     2.36,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,     11,20160119,1046,-50.6912,  76.1878, 3119,    700.1,   2.1920,  34.6850,2,  34.6740,2,    183.5,2,    184.3,2,    80.89,2,    33.13, 2,    -0.01, 2,     2.30,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,     10,20160119,1044,-50.6912,  76.1878, 3119,    798.3,   2.2270,  34.7150,2,  34.7050,2,    188.4,2,    191.0,2,    80.18,2,    32.09, 2,    -0.01, 2,     2.22,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,      9,20160119,1041,-50.6912,  76.1878, 3119,    900.0,   2.1940,  34.7330,2,  34.7220,2,    191.6,2,    193.9,2,    80.39,2,    31.51, 2,    -0.01, 2,     2.18,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,      8,20160119,1038,-50.6912,  76.1878, 3119,   1000.6,   2.1080,  34.7470,2,  34.7380,2,    195.1,2,    196.8,2,    82.19,2,    31.14, 2,    -0.02, 2,     2.16,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,      7,20160119,1026,-50.6912,  76.1878, 3119,   1499.5,   1.7610,  34.7630,2,  34.7520,2,    202.3,2,    206.4,2,    91.35,2,    30.68, 2,    -0.01, 2,     2.14,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,      6,20160119,1015,-50.6912,  76.1878, 3119,   2000.0,   1.3260,  34.7480,2,  34.7360,2,    206.0,2,    211.2,2,   104.57,2,    31.38, 2,    -0.02, 2,     2.19,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,      5,20160119,1004,-50.6912,  76.1878, 3119,   2501.3,   0.9420,  34.7280,2,  34.7230,2,    209.0,2,    215.9,2,   118.63,2,    32.21, 2,    -0.02, 2,     2.26,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,      4,20160119,0954,-50.6912,  76.1878, 3119,   2955.0,   0.5430,  34.7060,2,  34.6940,2,    215.1,2,    222.6,2,   127.76,2,    32.74, 2,    -0.02, 2,     2.30,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,      3,20160119,0951,-50.6912,  76.1878, 3119,   3054.6,   0.4120,  34.6990,2,  34.6880,2,    217.7,2,    225.5,2,   130.73,2,    32.82, 2,    -0.01, 2,     2.31,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,      2,20160119,0949,-50.6912,  76.1878, 3119,   3098.6,   0.4000,  34.6990,2,  34.6860,2,    217.8,2,    226.0,2,   131.37,2,    32.88, 2,    -0.02, 2,     2.31,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,     9,  1,      1,20160119,0947,-50.6912,  76.1878, 3119,   3155.5,   0.4000,  34.6990,2,  34.6870,2,    217.9,2,    224.5,2,   131.48,2,    32.90, 2,    -0.02, 2,     2.31,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    10,  1,     24,20160119,1841,-50.7241,  76.0137, 2959,     15.4,   4.4730,  33.8080,2,  33.7990,2,    334.2,2,    332.9,2,     3.66,2,    22.93, 2,     0.24, 2,     1.48,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    10,  1,     23,20160119,1840,-50.7241,  76.0137, 2959,     30.4,   4.0040,  33.8360,2,  33.8260,2,    338.5,2,    337.4,2,     3.72,2,    23.26, 2,     0.23, 2,     1.46,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    10,  1,     22,20160119,1838,-50.7241,  76.0137, 2959,     59.9,   2.8450,  33.8660,2,  33.8590,2,    339.9,2,    339.2,2,    11.35,2,    25.45, 2,     0.26, 2,     1.68,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    10,  1,     21,20160119,1836,-50.7241,  76.0137, 2959,    101.3,   1.8590,  33.8860,2,  33.8810,2,    343.1,2,    342.7,2,    22.14,2,    27.31, 2,     0.25, 2,     1.86,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    10,  1,     20,20160119,1834,-50.7241,  76.0137, 2959,    160.4,   0.1850,  33.9620,2,  33.9540,2,    335.7,2,    336.2,2,    35.61,2,    29.95, 2,     0.19, 2,     2.05,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    10,  1,     19,20160119,1832,-50.7241,  76.0137, 2959,    221.2,   0.7670,  34.1480,2,  34.1450,2,    275.0,2,    274.0,2,    48.50,2,    33.68, 2,     0.14, 2,     2.27,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    10,  1,     18,20160119,1830,-50.7241,  76.0137, 2959,    300.1,   2.1930,  34.4190,2,  34.4090,2,    194.0,2,    193.2,2,    65.17,2,    36.75, 2,     0.02, 2,     2.46,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    10,  1,     17,20160119,1827,-50.7241,  76.0137, 2959,    401.0,   2.3050,  34.5130,2,  34.5020,2,    181.5,2,    182.2,2,    71.58,2,    36.67, 2,     0.01, 2,     2.47,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    10,  1,     16,20160119,1824,-50.7241,  76.0137, 2959,    500.1,   2.3730,  34.5720,2,  34.5620,2,    178.6,2,    180.2,2,    74.25,2,    36.02, 2,     0.01, 2,     2.41,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    10,  1,     15,20160119,1821,-50.7241,  76.0137, 2959,    600.0,   2.2870,  34.6220,2,  34.6120,2,    178.3,2,    179.2,2,    77.98,2,    35.47, 2,     0.01, 2,     2.38,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    10,  1,     14,20160119,1818,-50.7241,  76.0137, 2959,    700.6,   2.2870,  34.6570,2,  34.6480,2,    181.0,2,    182.7,2,    78.66,2,    34.67, 2,     0.01, 2,     2.33,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    10,  1,     13,20160119,1815,-50.7241,  76.0137, 2959,    800.2,   2.2170,  34.6830,2,  34.6720,2,    183.1,2,    186.1,2,    80.47,2,    34.16, 2,     0.00, 2,     2.30,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    10,  1,     12,20160119,1812,-50.7241,  76.0137, 2959,    900.6,   2.2040,  34.7130,2,  34.7090,2,    187.6,2,    190.2,2,    80.95,2,    33.20, 2,     0.00, 2,     2.24,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    10,  1,     11,20160119,1810,-50.7241,  76.0137, 2959,    999.9,   2.1220,  34.7260,2,  34.7170,2,    189.3,2,    191.3,2,    82.50,2,    32.93, 2,     0.00, 2,     2.22,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    10,  1,     10,20160119,1805,-50.7241,  76.0137, 2959,   1200.2,   2.0270,  34.7510,2,  34.7410,2,    196.0,2,    198.6,2,    84.38,2,    31.93, 2,     0.00, 2,     2.16,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    10,  1,      9,20160119,1800,-50.7241,  76.0137, 2959,   1401.5,   1.8810,  34.7620,2,  34.7510,2,    200.6,2,    204.4,2,    87.75,2,    31.46, 2,     0.00, 2,     2.13,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    10,  1,      8,20160119,1755,-50.7241,  76.0137, 2959,   1601.3,   1.7420,  34.7640,2,  34.7550,2,    203.0,2,    205.7,2,    92.14,2,    31.49, 2,     0.00, 2,     2.14,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    10,  1,      7,20160119,1751,-50.7241,  76.0137, 2959,   1800.4,   1.5530,  34.7570,2,  34.7550,2,    204.4,2,    208.3,2,    97.80,2,    31.77, 2,     0.01, 2,     2.16,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    10,  1,      6,20160119,1746,-50.7241,  76.0137, 2959,   2001.9,   1.4130,  34.7520,2,  34.7330,2,    205.6,2,    210.4,2,   102.30,2,    32.08, 2,     0.00, 2,     2.18,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    10,  1,      5,20160119,1741,-50.7241,  76.0137, 2959,   2201.6,   1.2810,  34.7450,2,  34.7330,2,    206.3,2,    211.4,2,   106.73,2,    32.40, 2,     0.00, 2,     2.20,2,   -999.0,9,-999.0000,9,  -999.00
