EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,POC,POC_FLAG_W,PON,PON_FLAG_W,CHLORA,CHLORA_FLAG_W,PPHYTN,PPHYTN_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,UG/KG,,UG/KG,,UG/KG,,UG/KG,,DEG C
  096U20160426,  P15S,    55,  1,     36,   2036,2,20160529,1922,-40.8355,-173.3296, 4180,      6.3,  15.3720,  35.0820,2,  35.0822,2,    243.8,2,    243.0,2,     0.20,2,     0.16,2,     0.11,2,     0.17,2,    2.514,6,    1.508,6,    1.872,6,   2069.1,2,   2309.9,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  15.3710
  096U20160426,  P15S,    55,  1,     35,   2035,2,20160529,1922,-40.8355,-173.3296, 4180,     23.6,  15.3830,  35.0900,2,  35.0994,2,    243.8,2,    243.2,2,     0.21,2,     0.16,2,     0.11,2,     0.17,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  15.3794
  096U20160426,  P15S,    55,  1,     34,   2034,2,20160529,1922,-40.8355,-173.3296, 4180,     50.8,  15.4010,  35.1150,2,  35.1159,2,    243.9,2,    243.2,2,     0.22,2,     0.17,2,     0.11,2,     0.17,2,    2.522,2,    1.507,2,    1.957,2,   2071.9,2,   2313.5,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  15.3932
  096U20160426,  P15S,    55,  1,     33,   2033,2,20160529,1922,-40.8355,-173.3296, 4180,     75.4,  15.4090,  35.1140,2,  35.1011,2,    244.6,2,    242.5,2,     0.25,2,     0.51,2,     0.13,2,     0.20,2, -999.000,9, -999.000,9,     -999,9,   2075.9,2,   2311.0,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  15.3974
  096U20160426,  P15S,    55,  1,     32,   2032,2,20160529,1922,-40.8355,-173.3296, 4180,    100.1,  12.5920,  34.9520,2,-999.0000,9,    238.0,2,    237.2,2,     0.88,2,     5.51,2,     0.03,2,     0.51,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  12.5786
  096U20160426,  P15S,    55,  1,     31,   2031,2,20160529,1922,-40.8355,-173.3296, 4180,    125.3,  12.1100,  34.9850,2,  34.9980,2,    233.1,2,    232.1,2,     1.57,2,     8.09,2,     0.02,4,     0.65,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  12.0936
  096U20160426,  P15S,    55,  1,     30,   2030,2,20160529,1922,-40.8355,-173.3296, 4180,    149.9,  12.1550,  35.0510,2,  35.0453,2,    234.8,2,    234.0,2,     2.05,2,     8.68,2,     0.01,4,     0.68,2,    2.932,2,    1.719,2,    1.901,2,   2116.9,6,   2302.8,6,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  12.1353
  096U20160426,  P15S,    55,  1,     29,   2029,2,20160529,1922,-40.8355,-173.3296, 4180,    201.6,  11.7520,  34.9950,2,  34.9938,2,    238.2,2,    237.3,2,     2.11,2,     9.11,2,     0.01,4,     0.71,2,    2.986,2,    1.750,2,    1.916,2,   2117.1,2,   2299.7,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  11.7260
  096U20160426,  P15S,    55,  1,     28,   2028,2,20160529,1922,-40.8355,-173.3296, 4180,    249.6,  11.4140,  34.9460,2,  34.9442,2,    238.7,2,    237.9,2,     2.44,2,     9.99,2,     0.02,4,     0.76,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  11.3824
  096U20160426,  P15S,    55,  1,     27,   2027,2,20160529,1922,-40.8355,-173.3296, 4180,    299.6,  10.6520,  34.8210,2,  34.8175,2,    234.7,2,    233.7,2,     2.87,2,    12.02,2,     0.01,4,     0.89,2,    3.123,2,    1.804,2,    1.849,2,   2123.9,2,   2293.4,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  10.6157
  096U20160426,  P15S,    55,  1,     26,   2026,2,20160529,1922,-40.8355,-173.3296, 4180,    348.4,  10.0430,  34.7350,2,  34.7312,2,    225.9,2,    224.5,2,     4.15,2,    15.16,2,     0.01,4,     1.08,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  10.0023
  096U20160426,  P15S,    55,  1,     25,   2025,2,20160529,1922,-40.8355,-173.3296, 4180,    398.5,   9.4920,  34.6630,2,  34.6587,2,    222.3,2,    220.5,2,     4.83,2,    17.11,2,     0.01,4,     1.20,2,    3.193,2,    1.803,2,    1.584,2,   2139.8,2,   2288.8,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   9.4469
  096U20160426,  P15S,    55,  1,     24,   2024,2,20160529,1922,-40.8355,-173.3296, 4180,    448.4,   9.0220,  34.6100,2,  34.6070,2,    220.5,2,    218.4,2,     5.78,2,    18.78,2,     0.00,4,     1.30,2,    3.199,2,    1.769,2,    1.319,2,   2144.1,2,   2287.8,6,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   8.9727
  096U20160426,  P15S,    55,  1,     23,   2023,2,20160529,1922,-40.8355,-173.3296, 4180,    500.2,   8.4780,  34.5500,2,  34.5428,2,    222.7,2,    222.3,2,     6.11,2,    19.85,2,     0.01,4,     1.37,2, -999.000,9, -999.000,9,     -999,9,   2144.7,2,   2285.1,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   8.4250
  096U20160426,  P15S,    55,  1,     22,   2022,2,20160529,1922,-40.8355,-173.3296, 4180,    600.3,   7.8620,  34.4830,2,  34.4819,2,    226.1,2,    225.6,2,     6.99,2,    21.26,2,     0.01,4,     1.46,2,    3.335,2,    1.795,2,    1.164,2,   2149.5,2,   2284.2,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   7.8007
  096U20160426,  P15S,    55,  1,     21,   2021,2,20160529,1922,-40.8355,-173.3296, 4180,    702.0,   7.2920,  34.4290,2,  34.4294,2,    227.5,2,    227.1,2,     8.30,2,    22.68,2,     0.01,4,     1.54,2, -999.000,9, -999.000,9,     -999,9,   2151.5,2,   2282.1,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   7.2229
  096U20160426,  P15S,    55,  1,     20,   2020,2,20160529,1922,-40.8355,-173.3296, 4180,    799.3,   6.8300,  34.3970,2,  34.3975,2,    224.2,2,    223.6,2,    10.83,2,    24.14,2,     0.00,4,     1.64,2,    2.878,2,    1.484,2,    0.798,2,   2155.7,2,   2283.6,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   6.7536
  096U20160426,  P15S,    55,  1,     19,   2019,2,20160529,1922,-40.8355,-173.3296, 4180,    899.6,   6.5150,  34.4040,2,  34.4047,2,    214.0,2,    213.7,2,    15.13,2,    25.55,2,     0.00,4,     1.74,2,    2.230,2,    1.126,2,    0.496,2,   2163.9,2,   2287.5,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   6.4306
  096U20160426,  P15S,    55,  1,     18,   2018,2,20160529,1922,-40.8355,-173.3296, 4180,   1001.1,   5.8240,  34.3760,2,  34.3771,2,    207.4,2,    206.7,2,    20.87,2,    27.66,2,     0.01,4,     1.89,2,    1.790,2,    0.900,2,    0.395,2,   2176.2,2,   2290.1,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   5.7346
  096U20160426,  P15S,    55,  1,     17,   2017,2,20160529,1922,-40.8355,-173.3296, 4180,   1097.7,   5.2850,  34.3820,2,  34.3825,2,    199.1,2,    198.6,2,    28.12,2,    29.31,2,     0.00,4,     2.00,2,    1.322,2,    0.663,2,    0.249,2,   2187.4,2,   2295.9,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   5.1906
  096U20160426,  P15S,    55,  1,     16,   2016,2,20160529,1922,-40.8355,-173.3296, 4180,   1200.7,   4.6760,  34.4020,2,  34.4032,2,    190.2,2,    189.0,2,    38.54,2,    30.93,2,     0.01,4,     2.12,2,    0.849,2,    0.425,2,     0.19,2,   2203.0,2,   2305.5,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   4.5774
  096U20160426,  P15S,    55,  1,     15,   2015,2,20160529,1922,-40.8355,-173.3296, 4180,   1302.0,   4.1190,  34.4340,2,  34.4354,2,    181.9,2,    180.4,2,    50.12,2,    32.24,2,     0.01,4,     2.22,2,    0.491,2,    0.248,2,     0.07,2,   2223.5,2,   2317.3,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   4.0165
  096U20160426,  P15S,    55,  1,     14,   2014,2,20160529,1922,-40.8355,-173.3296, 4180,   1400.5,   3.7600,  34.4860,2,  34.4864,2,    173.6,2,    172.2,2,    62.93,2,    32.98,2,     0.01,4,     2.28,2,    0.309,2,    0.161,2,    0.052,2,   2238.3,2,   2332.5,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   3.6524
  096U20160426,  P15S,    55,  1,     13,   2013,2,20160529,1922,-40.8355,-173.3296, 4180,   1500.8,   3.3990,  34.5180,2,  34.5181,2,    168.5,2,    166.7,2,    72.94,2,    33.65,2,     0.01,4,     2.34,2,    0.212,2,    0.110,2,    0.041,2,   2253.8,2,   2343.3,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   3.2867
  096U20160426,  P15S,    55,  1,     12,   2012,2,20160529,1922,-40.8355,-173.3296, 4180,   1599.9,   3.0840,  34.5450,2,  34.5458,2,    164.3,2,    162.4,2,    81.38,2,    34.21,2,     0.01,4,     2.38,2,    0.137,2,    0.073,2,    0.022,2,   2263.5,2,   2352.7,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2.9668
  096U20160426,  P15S,    55,  1,     11,   2011,2,20160529,1922,-40.8355,-173.3296, 4180,   1800.6,   2.7090,  34.5900,2,  34.5906,2,    158.6,2,    156.7,2,    95.37,2,    34.76,2,     0.01,4,     2.43,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2.5793
  096U20160426,  P15S,    55,  1,     10,   2010,2,20160529,1922,-40.8355,-173.3296, 4180,   1998.0,   2.4240,  34.6200,2,  34.6206,2,    155.8,2,    153.7,2,   108.83,2,    35.06,2,     0.00,4,     2.45,2,    0.039,2,    0.025,2,    0.094,3,   2291.6,2,   2381.6,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2.2813
  096U20160426,  P15S,    55,  1,      9,   2009,2,20160529,1922,-40.8355,-173.3296, 4180,   2200.5,   2.2510,  34.6410,2,  34.6402,2,    156.7,2,    154.3,2,   108.91,2,    35.05,2,     0.01,4,     2.46,2, -999.000,9, -999.000,9,     -999,9,   2294.1,2,   2384.6,6,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2.0932
  096U20160426,  P15S,    55,  1,      8,   2008,2,20160529,1922,-40.8355,-173.3296, 4180,   2500.6,   2.0050,  34.6740,2,  34.6734,2,    163.7,2,    162.0,2,   110.48,2,    34.40,2,     0.01,4,     2.40,2,    0.036,2,    0.022,2,        0,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.8244
  096U20160426,  P15S,    55,  1,      7,   2007,2,20160529,1922,-40.8355,-173.3296, 4180,   2750.1,   1.8420,  34.7070,2,  34.7067,2,    178.9,2,    177.9,2,   103.82,2,    32.84,2,     0.01,4,     2.28,2,    0.057,2,    0.030,2,    0.025,2,   2273.2,2,   2369.9,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.6414
  096U20160426,  P15S,    55,  1,      6,   2006,2,20160529,1922,-40.8355,-173.3296, 4180,   3000.1,   1.7000,  34.7250,2,  34.7251,2,    190.1,2,    189.7,2,   100.82,2,    31.92,2,     0.01,4,     2.20,2,    0.076,2,    0.042,2,        0,2,   2263.5,2,   2360.9,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.4785
  096U20160426,  P15S,    55,  1,      5,   2005,2,20160529,1922,-40.8355,-173.3296, 4180,   3301.5,   1.4710,  34.7270,2,  34.7268,2,    197.5,2,    197.3,2,   104.94,2,    31.69,2,     0.01,4,     2.19,2,    0.092,2,    0.047,2,    0.034,2,   2258.5,2,   2360.2,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.2253
  096U20160426,  P15S,    55,  1,      4,   2004,2,20160529,1922,-40.8355,-173.3296, 4180,   3602.1,   1.2290,  34.7210,2,  34.7201,2,    202.3,2,    201.9,2,   111.53,2,    31.85,2,     0.01,4,     2.21,2, -999.000,9, -999.000,9,     -999,9,   2262.2,2,   2361.6,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.9591
  096U20160426,  P15S,    55,  1,      3,   2003,2,20160529,1922,-40.8355,-173.3296, 4180,   3901.0,   1.0600,  34.7130,2,  34.7137,2,    205.4,2,    204.6,2,   116.75,2,    32.11,2,     0.01,4,     2.22,2,    0.163,2,    0.083,2,    0.018,2,   2261.2,6,   2363.9,6,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.7637
  096U20160426,  P15S,    55,  1,      2,   2002,2,20160529,1922,-40.8355,-173.3296, 4180,   4098.5,   0.9940,  34.7100,2,  34.7101,2,    206.5,2,    206.2,2,   119.35,2,    32.22,2,     0.01,4,     2.23,2,    0.188,6,    0.093,6,    0.021,6,   2263.8,2,   2364.4,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.6787
  096U20160426,  P15S,    55,  1,      1,   2001,2,20160529,1922,-40.8355,-173.3296, 4180,   4233.8,   0.9650,  34.7080,2,  34.7077,2,    207.2,2,    206.3,2,   120.73,2,    32.32,2,     0.02,4,     2.23,2, -999.000,9, -999.000,9,     -999,9,   2266.1,2,   2365.2,6,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   0.6359
  096U20160426,  P15S,    56,  1,     36,   2036,2,20160530,0204,-40.3973,-173.0220, 4592,      4.5,  15.4560,  35.1160,2,  35.1177,2,    243.4,2,    243.7,2,     0.25,2,     0.15,2,     0.10,2,     0.18,2, -999.000,9, -999.000,9,     -999,9,   2072.6,2,   2316.4,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  15.4553
  096U20160426,  P15S,    56,  1,     35,   2035,2,20160530,0204,-40.3973,-173.0220, 4592,     35.6,  15.4620,  35.1160,2,  35.1169,2,    243.7,2,    243.6,2,     0.25,2,     0.15,2,     0.10,2,     0.18,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  15.4565
  096U20160426,  P15S,    56,  1,     34,   2034,2,20160530,0204,-40.3973,-173.0220, 4592,     61.1,  15.4550,  35.1510,2,  35.1515,2,    243.1,2,    243.1,2,     0.33,2,     0.19,2,     0.12,2,     0.18,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  15.4456
  096U20160426,  P15S,    56,  1,     33,   2033,2,20160530,0204,-40.3973,-173.0220, 4592,     86.8,  15.6370,  35.0580,2,  35.1350,2,    243.4,2,    241.2,2,     0.41,2,     0.91,2,     0.15,2,     0.23,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  15.6235
  096U20160426,  P15S,    56,  1,     32,   2032,2,20160530,0204,-40.3973,-173.0220, 4592,    116.2,  12.1660,  34.9370,2,  34.9388,2,    235.5,2,    235.6,2,     1.24,2,     7.37,2,     0.02,2,     0.62,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  12.1508
  096U20160426,  P15S,    56,  1,     31,   2031,2,20160530,0204,-40.3973,-173.0220, 4592,    165.7,  11.7300,  34.9720,2,  34.9695,2,    236.5,2,   -999.0,9,     1.95,2,     8.94,2,     0.02,2,     0.71,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  11.7087
  096U20160426,  P15S,    56,  1,     30,   2030,2,20160530,0204,-40.3973,-173.0220, 4592,    217.4,  11.3780,  34.9350,2,  34.9290,2,    238.4,2,    238.0,2,     2.24,2,     9.77,2,     0.02,2,     0.76,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  11.3506
  096U20160426,  P15S,    56,  1,     29,   2029,2,20160530,0204,-40.3973,-173.0220, 4592,    266.5,  10.5600,  34.7930,2,  34.7928,2,    234.8,2,    234.9,2,     2.51,2,    11.73,2,     0.02,4,     0.88,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  10.5280
  096U20160426,  P15S,    56,  1,     28,   2028,2,20160530,0204,-40.3973,-173.0220, 4592,    315.8,  10.0080,  34.7280,2,  34.7273,2,    225.4,2,    225.6,2,     3.70,2,    14.72,2,     0.01,4,     1.05,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   9.9712
  096U20160426,  P15S,    56,  1,     27,   2027,2,20160530,0204,-40.3973,-173.0220, 4592,    367.0,   9.5490,  34.6700,2,  34.6696,2,    219.8,2,    219.6,2,     4.64,2,    16.87,2,     0.01,4,     1.19,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   9.5074
  096U20160426,  P15S,    56,  1,     26,   2026,2,20160530,0204,-40.3973,-173.0220, 4592,    416.2,   8.8840,  34.5890,2,  34.5873,2,    223.3,2,    222.8,2,     5.23,2,    18.53,2,     0.01,4,     1.29,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   8.8388
  096U20160426,  P15S,    56,  1,     25,   2025,2,20160530,0204,-40.3973,-173.0220, 4592,    465.8,   8.4190,  34.5290,2,  34.5249,2,    228.6,2,    228.6,2,     5.02,2,    19.30,2,     0.01,4,     1.33,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   8.3699
  096U20160426,  P15S,    56,  1,     24,   2024,2,20160530,0204,-40.3973,-173.0220, 4592,    535.8,   8.1130,  34.5150,2,  34.5157,2,    222.7,2,    221.8,2,     7.10,2,    20.87,2,     0.01,4,     1.44,2, -999.000,9, -999.000,9,     -999,9,   2147.2,2,   2285.3,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   8.0575
  096U20160426,  P15S,    56,  1,     23,   2023,2,20160530,0204,-40.3973,-173.0220, 4592,    634.5,   7.5050,  34.4570,2,  34.4581,2,    223.7,2,    223.6,2,     8.43,2,    22.33,2,     0.01,4,     1.53,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   7.4418
  096U20160426,  P15S,    56,  1,     22,   2022,2,20160530,0204,-40.3973,-173.0220, 4592,    734.3,   7.0160,  34.4070,2,  34.4061,2,    226.6,2,    226.7,2,     9.55,2,    23.47,2,     0.01,4,     1.60,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   6.9451
  096U20160426,  P15S,    56,  1,     21,   2021,2,20160530,0204,-40.3973,-173.0220, 4592,    835.0,   6.6320,  34.3940,2,  34.3984,2,    219.2,2,    219.0,2,    12.79,2,    24.92,2,     0.01,4,     1.70,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   6.5533
  096U20160426,  P15S,    56,  1,     20,   2020,2,20160530,0204,-40.3973,-173.0220, 4592,    935.4,   6.1350,  34.3700,2,  34.3704,2,    213.6,2,    213.9,2,    16.56,2,    26.49,2,     0.01,4,     1.81,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   6.0497
  096U20160426,  P15S,    56,  1,     19,   2019,2,20160530,0204,-40.3973,-173.0220, 4592,   1035.9,   5.6320,  34.3740,2,  34.3748,2,    203.8,2,    203.8,2,    23.26,2,    28.28,2,     0.01,4,     1.93,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   5.5407
  096U20160426,  P15S,    56,  1,     18,   2018,2,20160530,0204,-40.3973,-173.0220, 4592,   1135.0,   5.1180,  34.3860,2,  34.3864,2,    195.9,2,    195.9,2,    30.62,2,    29.72,2,     0.01,4,     2.04,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   5.0215
  096U20160426,  P15S,    56,  1,     17,   2017,2,20160530,0204,-40.3973,-173.0220, 4592,   1236.4,   4.5950,  34.4240,2,  34.4276,2,    185.8,2,    185.7,2,    42.37,2,    31.10,2,     0.01,4,     2.14,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   4.4938
  096U20160426,  P15S,    56,  1,     16,   2016,2,20160530,0204,-40.3973,-173.0220, 4592,   1337.3,   4.2400,  34.4490,2,  34.4503,2,    179.8,2,    179.3,2,    50.98,2,    31.92,2,     0.01,4,     2.21,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   4.1331
  096U20160426,  P15S,    56,  1,     15,   2015,2,20160530,0204,-40.3973,-173.0220, 4592,   1435.4,   3.7840,  34.4800,2,  34.4793,2,    173.3,2,    172.7,2,    61.32,2,    32.91,2,     0.01,4,     2.28,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   3.6731
  096U20160426,  P15S,    56,  1,     14,   2014,2,20160530,0204,-40.3973,-173.0220, 4592,   1536.4,   3.4340,  34.5180,2,  34.5177,2,    167.4,2,    166.4,2,    72.59,2,    33.57,2,     0.01,4,     2.34,2,    0.213,2,    0.110,2,     0.03,2,   2252.1,6,   2344.5,6,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   3.3182
  096U20160426,  P15S,    56,  1,     13,   2013,2,20160530,0204,-40.3973,-173.0220, 4592,   1667.9,   3.0480,  34.5560,2,  34.5558,2,    162.0,2,    161.1,2,    84.31,2,    34.15,2,     0.01,4,     2.39,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2.9254
  096U20160426,  P15S,    56,  1,     12,   2012,2,20160530,0204,-40.3973,-173.0220, 4592,   1865.5,   2.6610,  34.5970,2,  34.5973,2,    156.8,2,    155.5,2,    97.72,2,    34.80,2,     0.01,4,     2.44,2,    0.055,2,    0.032,2,        0,2,   2284.0,2,   2372.8,2,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2.5264
  096U20160426,  P15S,    56,  1,     11,   2011,2,20160530,0204,-40.3973,-173.0220, 4592,   2085.3,   2.3650,  34.6260,2,  34.6255,2,    154.1,2,    152.6,2,   107.74,2,    35.16,2,     0.01,4,     2.47,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2.2156
  096U20160426,  P15S,    56,  1,     10,   2010,2,20160530,0204,-40.3973,-173.0220, 4592,   2300.3,   2.1780,  34.6450,2,  34.6444,2,    154.0,2,    152.2,2,   113.20,2,    35.23,2,     0.01,4,     2.47,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   2.0126
  096U20160426,  P15S,    56,  1,      9,   2009,2,20160530,0204,-40.3973,-173.0220, 4592,   2586.2,   1.9740,  34.6750,2,  34.6754,2,    163.2,2,    162.5,2,   111.31,2,    34.32,2,     0.01,4,     2.40,2,    0.027,2,    0.016,2,        0,2,   2292.6,2,   2383.2,6,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   1.7862
