EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,POC,POC_FLAG_W,PON,PON_FLAG_W,FUCO,FUCO_FLAG_W,ALPHA-BETA-CAR,ALPHA-BETA-CAR_FLAG_W,ALLO,ALLO_FLAG_W,BUT-FUCO,BUT-FUCO_FLAG_W,CHL_C1C2,CHL_C1C2_FLAG_W,CHL_C3,CHL_C3_FLAG_W,CHLIDE_A,CHLIDE_A_FLAG_W,DIADINO,DIADINO_FLAG_W,DIATO,DIATO_FLAG_W,DV_CHL_A,DV_CHL_A_FLAG_W,DV_CHL_B,DV_CHL_B_FLAG_W,GYRO,GYRO_FLAG_W,HEX-FUCO,HEX-FUCO_FLAG_W,LUT,LUT_FLAG_W,MV_CHL_A,MV_CHL_A_FLAG_W,MV_CHL_B,MV_CHL_B_FLAG_W,NEO,NEO_FLAG_W,PERID,PERID_FLAG_W,PHIDE_A,PHIDE_A_FLAG_W,PHYTIN_A,PHYTIN_A_FLAG_W,PRAS,PRAS_FLAG_W,TOT_CHL_A,TOT_CHL_A_FLAG_W,TOT_CHL_B,TOT_CHL_B_FLAG_W,TOT_CHL_C,TOT_CHL_C_FLAG_W,VIOLA,VIOLA_FLAG_W,ZEA,ZEA_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,uG/KG,,ug/kg,,NMOL/KG,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,MG/M^3,,DEG C
06AQ20141202,        A12,      29,          4,         20,2,20141218,       1941,   -66.0343,     0.0458,       3637,   101.2,   0.5798,  34.6448,2,-999.0000,9,    200.0,2,   214.6,2,   93.51,2,   32.40,2,    0.05,2,    2.25,2,  2255.0,2,  2347.1,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.5757
06AQ20141202,        A12,      29,          4,         19,2,20141218,       1939,   -66.0343,     0.0458,       3637,   151.5,   0.9434,  34.6849,2,-999.0000,9,    191.1,2,   202.4,2,   99.56,2,   32.85,2,    0.00,2,    2.26,2,  2262.7,2,  2349.9,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.9367
06AQ20141202,        A12,      29,          4,         18,2,20141218,       1938,   -66.0343,     0.0458,       3637,   202.5,   0.9293,  34.6905,2,-999.0000,9,    192.1,2,   203.7,2,  101.22,2,   32.89,2,    0.00,2,    2.25,2,  2261.5,2,  2350.6,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.9202
06AQ20141202,        A12,      29,          4,         17,2,20141218,       1936,   -66.0343,     0.0458,       3637,   303.5,   0.7836,  34.6891,2,-999.0000,9,    195.7,2,   207.1,2,  104.24,2,   32.80,2,    0.00,2,    2.25,2,  2261.1,2,  2353.5,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.7701
06AQ20141202,        A12,      29,          4,         16,2,20141218,       1934,   -66.0343,     0.0458,       3637,   404.4,   0.7820,  34.6952,2,-999.0000,9,    195.3,2,   206.9,2,  107.85,2,   32.81,2,    0.00,2,    2.26,2,  2262.0,2,  2353.3,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.7636
06AQ20141202,        A12,      29,          4,         15,2,20141218,       1931,   -66.0343,     0.0458,       3637,   506.1,   0.7340,  34.6973,2,-999.0000,9,    195.6,2,   206.8,2,  111.08,2,   32.74,2,    0.00,2,    2.25,2,  2260.6,2,  2355.3,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.7107
06AQ20141202,        A12,      29,          4,         14,2,20141218,       1929,   -66.0343,     0.0458,       3637,   606.7,   0.6547,  34.6952,2,-999.0000,9,    196.4,2,   209.6,2,  114.10,2,   32.91,2,    0.00,2,    2.27,2,  2264.2,2,  2355.5,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.6267
06AQ20141202,        A12,      29,          4,         13,2,20141218,       1925,   -66.0343,     0.0458,       3637,   809.9,   0.5317,  34.6910,2,-999.0000,9,    196.8,2,   210.3,2,  118.10,2,   33.06,2,    0.00,2,    2.29,2,  2265.4,2,  2356.4,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.4937
06AQ20141202,        A12,      29,          4,         12,2,20141218,       1922,   -66.0343,     0.0458,       3637,   911.3,   0.4774,  34.6897,2,-999.0000,9,    198.2,2,   210.5,2,  120.35,2,   33.15,2,    0.00,2,    2.29,2,  2265.5,2,  2356.6,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.4342
06AQ20141202,        A12,      29,          4,         11,2,20141218,       1920,   -66.0343,     0.0458,       3637,  1012.4,   0.4231,  34.6874,2,-999.0000,9,    199.5,2,   215.6,2,  121.91,2,   33.42,2,    0.00,2,    2.29,2,  2264.8,2,  2357.8,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.3747
06AQ20141202,        A12,      29,          4,         10,2,20141218,       1916,   -66.0343,     0.0458,       3637,  1215.9,   0.3329,  34.6835,2,-999.0000,9,    202.9,2,   219.3,2,  123.77,2,   33.25,2,    0.00,2,    2.30,2,  2263.8,2,  2357.6,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.2735
06AQ20141202,        A12,      29,          4,          9,2,20141218,       1910,   -66.0343,     0.0458,       3637,  1520.9,   0.2098,  34.6780,2,-999.0000,9,    207.6,2,   223.3,2,  125.03,2,   33.06,2,    0.00,2,    2.30,2,  2263.2,2,  2355.8,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.1331
06AQ20141202,        A12,      29,          4,          8,2,20141218,       1905,   -66.0343,     0.0458,       3637,  1724.5,   0.1259,  34.6744,2,-999.0000,9,    211.3,2,   222.5,2,  125.91,2,   33.15,2,    0.00,2,    2.29,2,  2262.1,2,  2356.5,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.0370
06AQ20141202,        A12,      29,          4,          7,2,20141218,       1859,   -66.0343,     0.0458,       3637,  2030.1,   0.0221,  34.6699,2,-999.0000,9,    216.0,2,   226.5,2,  126.60,2,   32.96,2,    0.00,2,    2.30,2,  2259.6,2,  2355.9,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -0.0861
06AQ20141202,        A12,      29,          4,          6,2,20141218,       1854,   -66.0343,     0.0458,       3637,  2234.4,  -0.0314,  34.6673,2,-999.0000,9,    218.8,2,   226.7,2,  126.11,2,   32.82,2,    0.00,2,    2.27,2,  2260.0,2,  2355.7,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -0.1534
06AQ20141202,        A12,      29,          4,          5,2,20141218,       1848,   -66.0343,     0.0458,       3637,  2540.6,  -0.1057,  34.6641,2,-999.0000,9,    222.9,2,   234.8,2,  126.79,2,   32.83,2,    0.00,2,    2.27,2,  2257.7,2,  2355.8,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -0.2494
06AQ20141202,        A12,      29,          4,          4,2,20141218,       1842,   -66.0343,     0.0458,       3637,  2847.3,  -0.1576,  34.6616,2,-999.0000,9,    226.2,2,   234.2,2,  126.60,2,   32.87,2,    0.00,2,    2.27,2,  2257.5,2,  2354.5,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -0.3247
06AQ20141202,        A12,      29,          4,          3,2,20141218,       1837,   -66.0343,     0.0458,       3637,  3052.3,  -0.1807,  34.6599,2,-999.0000,9,    228.2,2,   238.3,2,  126.40,2,   32.72,2,    0.00,2,    2.26,2,  2254.8,2,  2355.1,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -0.3644
06AQ20141202,        A12,      29,          4,          2,2,20141218,       1832,   -66.0343,     0.0458,       3637,  3308.0,  -0.2133,  34.6581,2,-999.0000,9,    230.5,2,   243.1,2,  126.40,2,   32.56,2,    0.00,2,    2.26,2,  2255.7,2,  2354.3,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -0.4184
06AQ20141202,        A12,      29,          4,          1,2,20141218,       1825,   -66.0343,     0.0458,       3637,  3621.1,  -0.2554,  34.6557,2,-999.0000,9,    233.3,2,   244.6,2,  128.36,2,   32.53,2,    0.00,2,    2.25,2,  2254.6,2,  2353.0,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -0.4878
06AQ20141202,        A12,      30,          1,         24,2,20141219,       0337,   -66.4672,    -0.0207,       4548,    20.4,  -1.6891,  33.8302,2,-999.0000,9,    290.2,2,   292.9,2,   80.87,2,   28.67,2,    0.19,2,    1.97,2,  2185.4,2,  2294.7,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -1.6895
06AQ20141202,        A12,      30,          1,         23,2,20141219,       0336,   -66.4672,    -0.0207,       4548,    40.6,  -1.0802,  34.2570,2,-999.0000,9,    260.5,2,   273.0,2,   80.94,2,   29.42,2,    0.13,2,    2.02,2,  2218.6,2,  2321.9,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,  -1.0812
06AQ20141202,        A12,      30,          1,         22,2,20141219,       0336,   -66.4672,    -0.0207,       4548,    50.8,   0.8064,  34.6220,2,-999.0000,9,    203.5,2,   199.6,2,   93.90,2,   32.48,2,    0.02,2,    2.23,2,  2259.6,2,  2346.5,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.8042
06AQ20141202,        A12,      30,          1,         21,2,20141219,       0335,   -66.4672,    -0.0207,       4548,    73.1,   1.1675,  34.6821,2,-999.0000,9,    189.7,2,   197.4,2,   95.95,2,   32.75,2,    0.02,2,    2.25,2,  2261.3,2,  2348.0,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   1.1642
06AQ20141202,        A12,      30,          1,         20,2,20141219,       0334,   -66.4672,    -0.0207,       4548,   101.3,   1.1511,  34.6880,2,-999.0000,9,    189.4,2,   197.0,2,   97.61,2,   32.66,2,    0.00,2,    2.24,2,  2262.3,2,  2350.2,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   1.1465
06AQ20141202,        A12,      30,          1,         19,2,20141219,       0333,   -66.4672,    -0.0207,       4548,   151.5,   1.1342,  34.6955,2,-999.0000,9,    191.2,2,   199.3,2,   98.68,2,   32.60,2,    0.00,2,    2.23,2,  2261.7,2,  2351.4,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   1.1272
06AQ20141202,        A12,      30,          1,         18,2,20141219,       0331,   -66.4672,    -0.0207,       4548,   201.8,   1.0914,  34.7005,2,-999.0000,9,    192.6,2,   200.2,2,  100.83,2,   32.49,2,    0.00,2,    2.22,2,  2262.3,2,  2352.1,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   1.0821
06AQ20141202,        A12,      30,          1,         17,2,20141219,       0329,   -66.4672,    -0.0207,       4548,   303.1,   1.0065,  34.7032,2,-999.0000,9,    194.6,2,   204.1,2,  103.27,2,   32.47,2,    0.00,2,    2.23,2,  2260.6,2,  2352.9,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.9924
06AQ20141202,        A12,      30,          1,         16,2,20141219,       0327,   -66.4672,    -0.0207,       4548,   401.3,   0.9129,  34.7022,2,-999.0000,9,    196.1,2,   205.2,2,  106.10,2,   32.45,2,    0.00,2,    2.23,2,  2261.9,2,  2355.4,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.8942
06AQ20141202,        A12,      30,          1,         15,2,20141219,       0323,   -66.4672,    -0.0207,       4548,   607.6,   0.7074,  34.6971,2,-999.0000,9,    198.4,2,   208.3,2,  112.54,2,   32.58,2,    0.00,2,    2.24,2,  2263.1,2,  2357.0,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.6791
06AQ20141202,        A12,      30,          1,         14,2,20141219,       0318,   -66.4672,    -0.0207,       4548,   809.3,   0.5728,  34.6930,2,-999.0000,9,    200.2,2,   210.6,2,  116.54,2,   32.79,2,    0.00,2,    2.26,2,  2265.8,2,  2358.0,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.5345
06AQ20141202,        A12,      30,          1,         13,2,20141219,       0316,   -66.4672,    -0.0207,       4548,   911.2,   0.5180,  34.6910,2,-999.0000,9,    201.1,2,   210.6,2,  118.30,2,   32.81,2,    0.00,2,    2.26,2,  2269.8,2,  2360.8,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.4745
06AQ20141202,        A12,      30,          1,         12,2,20141219,       0314,   -66.4672,    -0.0207,       4548,  1011.3,   0.4612,  34.6887,2,-999.0000,9,    202.1,2,   214.1,2,  120.06,2,   33.06,2,    0.00,2,    2.27,2,  2262.7,2,  2357.1,2,-999.0000,9,  -999.00,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.4126
